抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,語言,YouTube ID,點閱率
2026-08-22,抖音熱歌榜,70,海阔天空,BEYOND,乐与怒,1993-05-14,華語,qu_FSptjRic,"179,026,912"
2026-08-22,抖音熱歌榜,71,最好的我,龚芝怡/房祖名,55:38:07,2010-05-14,華語,0zmmHNGHRds,"4,468,962"
2026-08-22,抖音熱歌榜,72,可不可以,张紫豪,可不可以,2018-05-03,華語,hgIDXTmmgDg,"149,475,881"
2026-08-22,抖音熱歌榜,73,恶作剧,王蓝茵,恶作剧之吻 电视剧原声带,2005-10-14,華語,VaSjWclJKGE,"22,633,134"
2026-08-22,抖音熱歌榜,74,十年,陈奕迅,黑白灰,2003-04-15,華語,tjr3SrCg3pc,"13,472,982"
2026-08-22,抖音熱歌榜,75,指纹,杜宣达,指纹,2021-11-02,華語,oAxs4Ou1N_M,"18,027,662"
2026-08-22,抖音熱歌榜,76,Letting Go,蔡健雅,说到爱,2011-11-18,華語,SMXWjumui5s,"21,032,500"
2026-08-22,抖音熱歌榜,77,十面埋伏,陈奕迅,Live For Today,2003-07-22,華語,7t2wtSSIF1I,"6,125,673"
2026-08-22,抖音熱歌榜,78,如果可以,韦礼安,如果可以,2021-11-05,華語,8MG--WuNW1Y,"206,444,681"
2026-08-22,抖音熱歌榜,79,不将就,李荣浩,有理想,2016-01-22,華語,a9ot-Fa9KHk,"32,665,557"
2026-08-22,抖音熱歌榜,80,葡萄成熟时,陈奕迅,U 87,2005-06-07,華語,NCsVnmmNA3E,"11,057,584"
2026-08-22,抖音熱歌榜,81,一样的月光,徐佳莹,LaLa首张创作专辑,2009-05-29,華語,J28oOfvNVD8,"9,932,590"
2026-08-22,抖音熱歌榜,82,爱的回归线,陈韵若/陈每文,爱情公寓3 电视剧原声带,2012-07-31,華語,SYZFnqPXLGI,"138,662"
2026-08-22,抖音熱歌榜,83,你瞒我瞒,陈柏宇,Close Up,2009-05-13,華語,JWcuUHVD4Ng,"40,973,683"
2026-08-22,抖音熱歌榜,84,认真的雪,薛之谦,薛之谦,2006-06-09,華語,Un8kwjcpKZA,"17,321,225"
2026-08-22,抖音熱歌榜,85,泡沫,G.E.M. 邓紫棋,Xposed,2012-07-05,華語,mGeiABBB5f8,"18,977,450"
2026-08-22,抖音熱歌榜,86,别怕变老,王以太/艾热AIR,幸存者的负罪感 (Explicit),2021-09-09,華語,97--ipTEtJs,"5,385,506"
2026-08-22,抖音熱歌榜,87,到时说爱我,茜拉 (Shila Amzah),心旅,2016-04-30,華語,4C8E7KA7kxE,"1,845,411"
2026-08-22,抖音熱歌榜,88,不遗憾,李荣浩,你的婚礼 电影原声带,2021-05-08,華語,u5ZsoP8FZUQ,"25,414,061"
2026-08-22,抖音熱歌榜,89,如果爱忘了,汪苏泷/单依纯,声生不息·家年华 第12期,2024-02-17,華語,40iCGaUhTbE,"29,655,163"
2026-08-22,抖音熱歌榜,90,句号,G.E.M. 邓紫棋,摩天动物园,2019-12-27,華語,7XlqcS6B7WA,"66,502,751"
2026-08-22,抖音熱歌榜,91,刻在我心底的名字,卢广仲,刻在我心底的名字,2020-08-25,華語,m78lJuzftcc,"81,355,172"
2026-08-22,抖音熱歌榜,92,雨天,孙燕姿,My Story 2006 新歌+精选,2006-09-21,華語,n3-ZMNOeL6M,"6,491,403"
2026-08-22,抖音熱歌榜,93,幻听,许嵩,梦游计,2012-07-11,華語,IdI4JOqlvVU,"3,790,448"
2026-08-22,抖音熱歌榜,94,夏夜最后的烟火,颜人中,夏夜最后的烟火,2024-01-01,華語,SVdZy0uZBUg,"13,108,795"
2026-08-22,抖音熱歌榜,95,Beauty And A Beat,Justin Bieber/Nicki Minaj,Believe (Deluxe Edition),2012-01-01,西洋,Ys7-6_t7OEQ,"1,346,780,443"
2026-08-22,抖音熱歌榜,96,红豆,王菲,唱游,1998-10-02,華語,5wmfXve11rM,"51,670,990"
2026-08-22,抖音熱歌榜,97,至少还有你,林忆莲,林忆莲's,2000-01-18,華語,pQlAWZLOpgo,"41,945,993"
2026-08-22,抖音熱歌榜,98,爱情讯息,郭静,下一个天亮,2008-05-09,華語,t7Q-MkGfdHg,"1,583,694"
2026-08-22,抖音熱歌榜,99,就是爱你,陶喆,太平盛世,2005-01-21,華語,EvIXazCYOls,"9,291,378"
2026-08-22,抖音熱歌榜,100,你要的全拿走,胡彦斌,覅忒好,2018-01-26,華語,9HDHnU-Vl0g,"60,046,561"
