抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,語言,YouTube ID,點閱率
2026-08-25,新歌榜,42,No More Tomorrow,严浩翔,Scary Movie Ⅱ: Same Face,2026-08-24,西洋,Ls6y4JbkNa0,"10,594"
2026-08-25,新歌榜,43,等下完这场雨,杨友友/田园,等下完这场雨 (合唱版),2026-08-10,華語,-iv04Ej2qac,70
2026-08-25,新歌榜,44,爱久见人心,赵乃吉,爱久见人心,2026-08-02,華語,1TJ4DXlfcTc,"19,505"
2026-08-25,新歌榜,45,我会好好的,烟嗓船长,我会好好的(深情男版),2026-08-15,華語,-,-
2026-08-25,新歌榜,46,故香,张艺兴,故香,2026-08-22,華語,EDpcOGXmZ_A,"9,159"
2026-08-25,新歌榜,47,你不该权衡利弊,李婷雪,你不该权衡利弊,2026-08-17,華語,7IlEG5xPHrQ,"6,085"
2026-08-25,新歌榜,48,杀破狼,萧泽,杀破狼,2026-08-13,華語,Dgq9BadXDhw,"27,977"
2026-08-25,新歌榜,49,我们总是喜欢在夏天讨论永远,时代少年团,加冠,2026-08-25,華語,AH2ibOsKgzs,"91,711"
2026-08-25,新歌榜,50,孤独的葡萄酒,卢润泽,孤独的葡萄酒,2026-08-11,華語,-,-
2026-08-25,新歌榜,51,我不该动情,吕口口,我不该动情,2026-08-12,華語,B4hRfZy2ZVg,27
2026-08-25,新歌榜,52,无情的情书,半吨兄弟,无情的情书,2026-08-15,華語,Y8avy-ucFyw,31
2026-08-25,新歌榜,53,等,小阿七,等,2026-08-19,華語,Vat4iaFv1os,"6,177"
2026-08-25,新歌榜,54,不退！,马嘉祺,不退！,2026-08-21,華語,0DcbbJEuLr4,"14,485"
2026-08-25,新歌榜,55,感我此言良久立,TF/404Hz/暗号Mobye,相爱过如果是爱的够久,2026-07-31,華語,-,-
2026-08-25,新歌榜,56,不问,黄霄雲,不问,2026-08-23,華語,TclXQLrYHEQ,985
2026-08-25,新歌榜,57,Setsuna Hanabi,TOMORROW X TOGETHER,Setsuna Hanabi,2026-08-16,日語,Z5pGz8fkaDQ,"1,117,899"
2026-08-25,新歌榜,58,童话,赵十三,童话,2026-08-21,華語,-,-
2026-08-25,新歌榜,59,GRLS,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,西洋,pHciG9_2xXM,"7,015,509"
2026-08-25,新歌榜,60,秋叶飞过的天,卢润泽,秋叶飞过的天,2026-08-13,華語,vUql6Q6xWBs,143
2026-08-25,新歌榜,61,也许你就在对岸,张杰,也许你就在对岸,2026-07-30,華語,YPy4E04LErU,"12,131"
2026-08-25,新歌榜,62,晚风告白,黄星/邱鼎杰,晚风知我意,2026-08-19,華語,UN9JDxv2rmU,"3,313"
2026-08-25,新歌榜,63,山风山风等等我,吕口口,山风山风等等我,2026-08-06,華語,NCKRAlzlH7M,30
2026-08-25,新歌榜,64,顺其自然,国产阿发,顺其自然,2026-08-19,華語,2fGDe6QVypA,"74,940"
2026-08-25,新歌榜,65,Little Songs(无人知晓的小歌),七元,Little Songs(无人知晓的小歌),2026-08-07,華語,zxwR7ZG4bH4,30
2026-08-25,新歌榜,66,如果累了就回故乡,酷酷里/面妹孔佳奇,如果累了就回故乡,2026-08-13,華語,TlIciP4_aMA,119
2026-08-25,新歌榜,67,一生能有多少个秋天,刘书云,一生能有多少个秋天,2026-08-07,華語,xm6LpbzFJEs,524
2026-08-25,新歌榜,68,人一個,陈小春,人一個,2026-08-16,華語,uWFsAAVCnuA,"31,213"
2026-08-25,新歌榜,69,其实雨也没多大,弹棉花的小花,其实雨也没多大,2026-07-28,華語,aBdb7ifAAuo,457
2026-08-25,新歌榜,70,神山GUOFENG,FOX胡天渝,Oriental Esthetics神降,2026-08-03,華語,tzU-MvVXpoA,142
2026-08-25,新歌榜,71,落,刘宇,落 (公子版),2026-08-19,華語,suLx2it-Cl0,"489,397"
2026-08-25,新歌榜,72,唯我论者的独白,马嘉祺,唯我论者的独白,2026-07-27,華語,1x0vBteO4jc,"43,908"
2026-08-25,新歌榜,73,Crossfire,张艺兴,Crossfire,2026-08-14,西洋,3ZbdF6mRmHY,"1,396"
2026-08-25,新歌榜,74,ICONIC HEART,Hearts2Hearts,ICONIC HEART,2026-08-09,西洋,chl0R8C4NJ8,"5,665,403"
2026-08-25,新歌榜,75,静音恋人 (两颗缠绕的心),邹沛沛,静音恋人,2026-08-12,華語,-Hl1gke4U48,"1,745"
2026-08-25,新歌榜,76,这最后一次的分离（发了疯的想你）,橘子妹,梦里梦外都是你,2026-08-12,華語,-,-
2026-08-25,新歌榜,77,Think About It,D.N.A/张艺兴/颜人中/GALI/TEN/李治廷,Think About It,2026-08-07,華語,p-LnAnYPo4I,"23,171"
2026-08-25,新歌榜,78,神女令,Accco小爱,神女令,2026-08-20,華語,ACAQgjcUB9M,"3,865"
2026-08-25,新歌榜,79,异常加载中,TF家族/TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,异常加载中,2026-08-02,華語,1265qQnOhfo,"21,676"
2026-08-25,新歌榜,80,尘外客,鸣潮先约电台/蔡明希-不才/宫阁,尘外客,2026-08-20,華語,D_HZr14hKXY,373
2026-08-25,新歌榜,81,红颜旧,晚月moon,红颜旧(氛围版),2026-07-29,華語,-,-
2026-08-25,新歌榜,82,为你我受冷风吹,羊羊,为你我受冷风吹,2026-08-05,華語,-,-
2026-08-25,新歌榜,83,临界点,郭静,临界点·开始奏乐开始舞,2026-08-23,華語,Am7GYnkgoy0,"3,631"
2026-08-25,新歌榜,84,风若是拦不住 那就背风漫步,李翠华,风若是拦不住那就背风漫步（女版）,2026-07-30,華語,-,-
2026-08-25,新歌榜,85,别说我的眼泪你无所谓,周深深,别说我的眼泪你无所谓,2026-08-19,華語,-,-
2026-08-25,新歌榜,86,至少相拥没错,MC 张天赋,至少相拥没错,2026-08-19,華語,NhB88CcMGcM,"55,351"
2026-08-25,新歌榜,87,回到小村落,吕口口,回到小村落（女声版）,2026-08-21,華語,-,-
2026-08-25,新歌榜,88,想你的话我再没有说,戎大姨,想你的话我再没有说,2026-07-28,華語,I2d738HRBr4,"4,787"
2026-08-25,新歌榜,89,像我这样爱你的人,落日微醺本薰/张多金,像我这样爱你的人,2026-07-29,華語,uH5bsswy2sE,"28,139"
2026-08-25,新歌榜,90,雨在同一片云落下,李昀锐,白日慢游,2026-08-24,華語,-,-
2026-08-25,新歌榜,91,桥边姑娘,轻烟大叔,桥边姑娘,2026-07-28,華語,-,-
2026-08-25,新歌榜,92,不想失去你,毛不易,不想失去你（电影《不想失去你》主题曲）,2026-08-12,華語,hgY4ftt3gvk,"53,263"
2026-08-25,新歌榜,93,螺旋 - RASEN - Acoustic Ver. -,9Lana,螺旋 - RASEN - Acoustic Ver. -,2026-08-23,日語,aD9R2R8Fix4,"12,669"
2026-08-25,新歌榜,94,After Summer - up,MIKS,After Summer（风起初秋）,2026-08-13,西洋,-,-
2026-08-25,新歌榜,95,时光你等等我,郭芊彤,时光你等等我,2026-07-29,華語,WA65QQQzzE4,"1,078"
2026-08-25,新歌榜,96,Echo,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,西洋,vdIYAimoLVs,"62,126"
2026-08-25,新歌榜,97,只是太爱你（原谅我真的喝醉了）,橘子妹,只是太爱你,2026-08-18,華語,oo3HIuIaLrw,"36,230"
2026-08-25,新歌榜,98,如约,周深,如约,2026-07-26,華語,CU60L5ck_Vo,"212,494"
2026-08-25,新歌榜,99,踏马寻花向自由,轻烟大叔,踏马寻花向自由,2026-08-04,華語,-,-
2026-08-25,新歌榜,100,想你了,TF_ING邓佳鑫,想你了,2026-08-19,華語,RtTqQY45XNk,"2,337"
