抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,YouTube ID,點閱率,語言
2026-08-16,新歌榜,39,Lucky Light（幸运之光）,赵希予,Lucky Light（幸运之光）,2026-07-16,-,-,華語
2026-08-16,新歌榜,40,Bleeding Love -氛围节奏,Grimmmz/Sixteen/DJYmix,Bleeding Love -氛围节奏,2026-08-06,-,-,西洋
2026-08-16,新歌榜,41,Ever2Late!,KiiiKiii,WhyKiiiKiii,2026-08-10,vP6NceIuVkM,"228,052",日語
2026-08-16,新歌榜,42,第57次取消发送,羊羊,第57次取消发送,2026-08-07,yyMuPEZ0-eQ,"7,882",華語
2026-08-16,新歌榜,43,ICONIC HEART,Hearts2Hearts,ICONIC HEART,2026-08-09,chl0R8C4NJ8,"3,402,322",西洋
2026-08-16,新歌榜,44,失忆,正在进行石女士,失忆（温柔版）,2026-08-04,yJyDLVR2XrE,654,華語
2026-08-16,新歌榜,45,夜喵子,Sus.,夜喵子,2026-07-29,Kjf8CkCgVAI,"3,023",華語
2026-08-16,新歌榜,46,No More Tomorrow,严浩翔,No More Tomorrow,2026-08-03,Ls6y4JbkNa0,"8,336",華語
2026-08-16,新歌榜,47,水为媒,礼越,水为媒,2026-07-24,6fiETnMALLk,"3,517",華語
2026-08-16,新歌榜,48,「最好的地方Ⅱ」演唱会主题曲,王力宏,「最好的地方Ⅱ」演唱会主题曲,2026-08-13,jZPYBo2_pv8,753,華語
2026-08-16,新歌榜,49,吹吹山顶的风,杨小壮,吹吹山顶的风,2026-08-05,relM8XBrdpM,"2,578",華語
2026-08-16,新歌榜,50,无名氏,张真源,无名氏,2026-08-04,6lRRgMEqb2g,"43,046",華語
2026-08-16,新歌榜,51,在深秋,白允y,在深秋（她一定比我成熟）,2026-08-04,-,-,華語
2026-08-16,新歌榜,52,SWEET SOUR,KiiiKiii,WhyKiiiKiii,2026-08-10,NBIu5QpD3X8,"220,237",西洋
2026-08-16,新歌榜,53,这最后一次的分离（发了疯的想你）,橘子妹,梦里梦外都是你,2026-08-12,-,-,華語
2026-08-16,新歌榜,54,异常加载中,TF家族/TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,异常加载中,2026-08-02,1265qQnOhfo,"17,091",華語
2026-08-16,新歌榜,55,静音恋人 (两颗缠绕的心),邹沛沛,静音恋人,2026-08-12,-Hl1gke4U48,"1,182",華語
2026-08-16,新歌榜,56,一生能有多少个秋天,一叶儿知秋,一生能有多少个秋天,2026-08-03,7nb13wYSo0w,"7,597",華語
2026-08-16,新歌榜,57,其实雨也没多大,弹棉花的小花,其实雨也没多大,2026-07-28,-,-,華語
2026-08-16,新歌榜,58,DON'T STOP,刘耀文,DON'T STOP,2026-08-05,BVRouFkXMY4,"1,223",華語
2026-08-16,新歌榜,59,如果你也刚好抬头看树,孙天宇,如果你也刚好抬头看树,2026-07-20,9HWZgQTXRW0,"27,314",華語
2026-08-16,新歌榜,60,爱你太多,刘一手,爱你太多,2026-07-29,3XnCatRiT4o,538,華語
2026-08-16,新歌榜,61,如约,周深,如约,2026-07-26,CU60L5ck_Vo,"211,054",華語
2026-08-16,新歌榜,62,你爱我像谁,橘子妹,你爱我像谁,2026-08-06,-,-,華語
2026-08-16,新歌榜,63,Candy Pink Magic Hole Flip Phone (나 어떡해),KiiiKiii,WhyKiiiKiii,2026-08-10,R9miRFaYbWo,"1,662,588",韓語
2026-08-16,新歌榜,64,画心,周深深,画心（氛围版）,2026-08-12,-,-,華語
2026-08-16,新歌榜,65,后来没有后来 (有些人爱或不爱都会分开),承桓/顾叮当,后来没有后来 (有些人爱或不爱都会分开),2026-08-06,-,-,華語
2026-08-16,新歌榜,66,petal,Ariana Grande,petal (Explicit),2026-07-31,afSgBNwmZrQ,"23,441,453",西洋
2026-08-16,新歌榜,67,竞速游戏,TOP登陆少年组合,竞速游戏,2026-07-25,H7SSEIodiE4,"23,976",華語
2026-08-16,新歌榜,68,Broken Trust,卓沅,Broken Trust,2026-08-12,XdpswnFz0l8,36,華語
2026-08-16,新歌榜,69,Little Songs(无人知晓的小歌),七元,Little Songs(无人知晓的小歌),2026-08-07,-,-,華語
2026-08-16,新歌榜,70,你我他,en (王翊恩),你我他,2026-07-31,GzkHT-k-Ors,"502,196",華語
2026-08-16,新歌榜,71,山风山风等等我,鱼精,山风山风等等我,2026-07-22,_03_7Vi9xOQ,111,華語
2026-08-16,新歌榜,72,Lollipop (GISELLE & NINGNING),aespa,SYNK : aeXIS LINE - 2026 Special Digital Single,2026-08-09,isqsKaUoMFA,"770,053",韓語
2026-08-16,新歌榜,73,可惜我是水瓶座,励志豪,可惜我是水瓶座（R&B版）,2026-07-16,-,-,華語
2026-08-16,新歌榜,74,FLIRTY,다영 (DAYOUNG)/朴宰范,FLIRTY,2026-08-04,M0v-AeoIsTU,"1,161,634",韓語
2026-08-16,新歌榜,75,oh well,Ariana Grande,petal (Explicit),2026-07-31,_lKbPBS5HEQ,"1,919,147",西洋
2026-08-16,新歌榜,76,Hey Hi,KiiiKiii,WhyKiiiKiii,2026-08-10,TUU00zw6cgM,"346,819",西洋
2026-08-16,新歌榜,77,金乌 Golden Bird,刘宇/Alan Walker/孙名川Chuanzi Suona,金乌 Golden Bird,2026-08-06,pjw0EksP5oc,"2,603",華語
2026-08-16,新歌榜,78,云中鸟,小阿七,云中鸟,2026-08-07,xBOmrRTzi9M,"5,602",華語
2026-08-16,新歌榜,79,检查手机,怪兽/善宇,检查手机,2026-08-04,T3eSueZcwN4,138,華語
2026-08-16,新歌榜,80,失重色,世勋,失重色,2026-07-29,s_dLEabS-mw,"251,076",華語
2026-08-16,新歌榜,81,夏天如约而来 (Summer Sparkle),银河快递 (Galaxy Express),夏天如约而来 (Summer Sparkle) (《全职高手》黄少天官方生贺主题曲),2026-08-10,G0fkTpaWv28,132,華語
2026-08-16,新歌榜,82,月像,刘宇,月像·开始奏乐开始舞,2026-08-09,U3vtRkUX6OY,"12,266",華語
2026-08-16,新歌榜,83,后来没有后来 (有些人爱或不爱都会分开),郑鱼/顾叮当,后来没有后来 (有些人爱或不爱都会分开),2026-07-22,-,-,華語
2026-08-16,新歌榜,84,从门缝遥看礼堂的新人,404Hz,心服口服,2026-07-28,-,-,華語
2026-08-16,新歌榜,85,来我的岛,刘宇宁,来我的岛,2026-08-03,udTSazfAfEo,"53,365",華語
2026-08-16,新歌榜,86,点歌的人2026,海来阿木,点歌的人2026,2026-08-04,-,-,華語
2026-08-16,新歌榜,87,自由的夜,薛凯琪,Every Piece of Me,2026-08-11,fcFc2yjBAVw,937,華語
2026-08-16,新歌榜,88,kiss me,Ariana Grande,petal (Explicit),2026-07-31,RJHxDOD66mk,"5,535,955",西洋
2026-08-16,新歌榜,89,Always Been You,VZEUS,Always Been You,2026-08-07,-,-,西洋
2026-08-16,新歌榜,90,踏马寻花向自由(就别管那么多),徐剑秋,踏马寻花向自由(就别管那么多),2026-07-27,-,-,華語
2026-08-16,新歌榜,91,北京的雨,张艺兴,斗战胜佛,2026-07-03,XsW6KbnYDYg,"28,520",華語
2026-08-16,新歌榜,92,黄昏,张妙格,黄昏（氛围版）,2026-07-27,H7_DwxQD_6Q,767,華語
2026-08-16,新歌榜,93,见怪不怪,金志文,见怪不怪,2026-08-11,6KiKPq4xX4o,861,華語
2026-08-16,新歌榜,94,oh yeah?,Steve Lacy,Oh yeah? (Explicit),2026-07-17,2zPGWGqdfJ8,"3,145,945",西洋
2026-08-16,新歌榜,95,爱旧爱（怪我曾爱你爱的太深）,恩几,爱旧爱（怪我曾爱你爱的太深）,2026-07-23,r01wQDvnNng,"2,414",華語
2026-08-16,新歌榜,96,梦哑,云汐,梦哑,2026-07-20,JucVZ39qDjM,"100,809",華語
2026-08-16,新歌榜,97,绿皮火车,郑钧,绿皮火车,2026-08-12,6gJ9s1TswcY,49,華語
2026-08-16,新歌榜,98,远距离,梁咏琪,远距离,2026-08-05,jMEbbGsPkIo,"18,759",華語
2026-08-16,新歌榜,99,Less than a Lover,JENNIE,Less than a Lover,2026-07-24,_IT83Y_HcAw,"21,430,612",西洋
2026-08-16,新歌榜,100,清明上河图（同花顺进行曲）,周深深,清明上河图（同花顺进行曲）,2026-07-18,1fIrDx4jQCQ,197,華語
