抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,YouTube ID,點閱率
2026-08-02,新歌榜,77,值得(我们的故事爱就爱到值得),王佳音,值得(我们的故事爱就爱到值得),2026-07-17,oA6ngto3iXY,"28,735"
2026-08-02,新歌榜,78,never get over me,Ariana Grande,petal (Explicit),2026-07-31,BeoL2D-37I4,"2,209,570"
2026-08-02,新歌榜,79,全世界陪我出发,TF家族/TF家族-官俊臣/TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-王烁然/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-杨涵博/TF家族-张奕然/TF家族-聂玮辰/TF家族-陈思罕/TF家族-魏子宸/TF家族-李煜东/TF家族-陈浚铭,全世界陪我出发,2026-07-06,h9Z8DtJeKLo,"62,102"
2026-08-02,新歌榜,80,不如(Edit),何欢浪,不如,2026-07-07,5CPLya4fyHg,"2,155"
2026-08-02,新歌榜,81,看山,方大树/灯叔,看山,2026-07-02,f9askLeyptc,"1,672"
2026-08-02,新歌榜,82,这个年纪,白允y,这个年纪（女生版）,2026-07-20,-,-
2026-08-02,新歌榜,83,缠,那英,这一秒过火 影视原声带,2026-07-18,_AitteIOuMc,"82,987"
2026-08-02,新歌榜,84,第57次取消发送,1个球,第57次取消发送,2026-07-15,-,-
2026-08-02,新歌榜,85,岛屿,棱镜乐队,石头想有糖的温度,2020-08-25,Q9-v8FDKx84,173
2026-08-02,新歌榜,86,You Are,李昊,You Are,2026-07-30,-,-
2026-08-02,新歌榜,87,like i do,Ariana Grande,petal (Explicit),2026-07-31,-,-
2026-08-02,新歌榜,88,bad thing (bunny hop),Ariana Grande,petal (Explicit),2026-07-31,WZNr8nPFJVw,"1,688,786"
2026-08-02,新歌榜,89,Round We Go (慢慢向前),七元,Round We Go (慢慢向前),2026-07-02,YsEZkM7PrYM,"6,233"
2026-08-02,新歌榜,90,十万片,郭郡BiSang_NX,十万片,2026-07-21,nu315A25yTA,26
2026-08-02,新歌榜,91,Sunburst,RIIZE,Sunburst,2026-07-26,jAI0LeyASwI,"281,570"
2026-08-02,新歌榜,92,休止符,张艺兴,斗战胜佛,2026-07-03,yTPIpBl9c3w,"4,646"
2026-08-02,新歌榜,93,姑娘在远方,就是南方凯,姑娘在远方,2026-07-16,tp4sHDEDqeg,72
2026-08-02,新歌榜,94,记得,羊羊,记得,2026-07-28,6kIK31bCeWQ,"142,686"
2026-08-02,新歌榜,95,一个人而已,正在进行石女士,一个人而已,2026-07-08,6s6G5KjsPUg,70
2026-08-02,新歌榜,96,LEGEND,沈小婷 (XIAOTING),LEGEND,2026-07-30,61mQuZDp450,"457,590"
2026-08-02,新歌榜,97,You,Appleby,You,2026-07-08,LYANS5AwwnA,"253,763"
2026-08-02,新歌榜,98,也许在下雨天（眼泪才不被看见）,向思思,也许在下雨天,2026-07-02,l6sBlk9pjTs,66
2026-08-02,新歌榜,99,JUST FOR THE NIGHT,HENRY刘宪华,JUST FOR THE NIGHT,2026-07-24,y-YIWIuY5KY,"63,098"
2026-08-02,新歌榜,100,春,黄龄,春,2026-07-30,mXmZjmP4FEM,"17,059"
