抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,YouTube ID,點閱率
2026-08-06,新歌榜,85,来我的岛,刘宇宁,来我的岛,2026-08-03,udTSazfAfEo,"47,550"
2026-08-06,新歌榜,86,荒海,毒药/丁宇祥,荒海,2026-07-20,-,-
2026-08-06,新歌榜,87,一直下雨的星期天,印子月,一直下雨的星期天,2026-07-14,-,-
2026-08-06,新歌榜,88,爱情两个字,正在进行石女士,爱情两个字,2026-07-15,B3Gdbmysg54,78
2026-08-06,新歌榜,89,听说你当初找过我,吕口口,听说当初你找过我,2026-07-18,-,-
2026-08-06,新歌榜,90,说了再见,弦子,说了再见,2026-08-02,7wqNuafSKog,"5,472"
2026-08-06,新歌榜,91,全世界陪我出发,TF家族/TF家族-官俊臣/TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-王烁然/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-杨涵博/TF家族-张奕然/TF家族-聂玮辰/TF家族-陈思罕/TF家族-魏子宸/TF家族-李煜东/TF家族-陈浚铭,全世界陪我出发,2026-07-06,h9Z8DtJeKLo,"62,103"
2026-08-06,新歌榜,92,我在等一个人,郑鱼,我在等一个人,2026-07-13,-,-
2026-08-06,新歌榜,93,不要,橘子妹,不要,2026-07-31,FV-IDU5hmho,"17,990"
2026-08-06,新歌榜,94,UP IT,刘耀文,UP IT,2026-07-06,CJBs2T4YbKk,"12,263"
2026-08-06,新歌榜,95,梦哑,云汐,梦哑,2026-07-20,JucVZ39qDjM,"86,109"
2026-08-06,新歌榜,96,夏日底片（不可战胜的夏天）,逵逵爱唱歌（KuiKui）/还是可以,夏日底片（不可战胜的夏天）,2026-07-06,oZoUYsCYBF4,"13,819"
2026-08-06,新歌榜,97,Sunburst,RIIZE,Sunburst,2026-07-26,jAI0LeyASwI,"281,570"
2026-08-06,新歌榜,98,破晓,王俊凯,WJK,2026-07-08,636TwjVWx5Q,"10,558"
2026-08-06,新歌榜,99,偿还,阿梨粤,偿还 (红豆粤语版),2026-07-11,tY23bR81IuY,357
2026-08-06,新歌榜,100,不甘,弦子,不甘,2026-07-19,jPUfB7SYYmM,"2,570,495"
