抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-17,影視金曲榜,15,汹涌,吴莫愁,这一秒过火 影视原声带,2026-07-18,003zLeSq0V2ECp,華語,uEdEBhcf4Gs,"76,050"
2026-09-17,影視金曲榜,16,来我的岛,刘宇宁,来我的岛,2026-08-03,002hAbQf14wVkt,華語,udTSazfAfEo,"91,029"
2026-09-17,影視金曲榜,17,不想失去你,毛不易,不想失去你（电影《不想失去你》主题曲）,2026-08-12,001tFFAR2dWXiI,華語,hgY4ftt3gvk,"67,188"
2026-09-17,影視金曲榜,18,落空,未必,早春晴朗 影视原声带,2026-09-01,003SXd5l1Iy2I5,其它,oweVUxiY2nM,"139,568"
2026-09-17,影視金曲榜,19,Lady Snow,陈婧霏,早春晴朗 影视原声带,2026-09-01,001m38pn3ax6cR,西洋,HadLHjh4Ihw,"170,492"
2026-09-17,影視金曲榜,20,终有一天,胡夏,终有一天,2026-09-08,003kibKu4OMjv3,華語,FIFl0cMVG3I,"3,025"
2026-09-17,影視金曲榜,21,花开满篱院,谭松韵,花开满篱院,2026-09-12,0047Lo9712HRXc,華語,kwmMX3cufL8,"7,165"
2026-09-17,影視金曲榜,22,阿亓,檀健次,空枪 电影原声带,2026-09-04,0038HI6z00ZnHS,華語,AnSZOVHHgjc,"2,633"
2026-09-17,影視金曲榜,23,云中鸟,小阿七,花开锦绣 影视原声带,2026-08-20,000GL9102hzc2Q,華語,xBOmrRTzi9M,"56,358"
2026-09-17,影視金曲榜,24,我在意的,单依纯,爱情有烟火 影视原声带,2026-07-03,003H0CGe1vL66I,華語,GKHSYBHak4U,"53,472"
