抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-22,新歌榜,80,Saddle Up (WINTER Solo),aespa,SYNK : COMPLaeXITY - 2026 Special Digital Single,2026-09-14,001o8tFg35JbFV,韓語,qCOvn2GVn6g,"966,202"
2026-09-22,新歌榜,81,冷刺 (他们说爱上一个人需要等待),Start Over,冷刺,2026-09-04,0034SZh94e70jV,華語,1NEi6xRvvr4,"8,139"
2026-09-22,新歌榜,82,Training Season (London Sessions),Dua Lipa,Training Season's Over,2026-08-28,000lUIrW1bt3oJ,西洋,3DcoC8p9az8,"142,184,508"
2026-09-22,新歌榜,83,泪海,付豪,泪海,2026-09-16,000xDZK839QplH,華語,-,-
2026-09-22,新歌榜,84,南山南,橘子妹,南山南,2026-09-08,002blLXD0ae9OP,華語,-,-
2026-09-22,新歌榜,85,月半,黄龄,月半,2026-09-12,002Rg9Xw4UASjD,華語,Gfr_6cHF7N4,717
2026-09-22,新歌榜,86,风儿吹 燕儿归,姚霖/陈垚垚,风儿吹 燕儿归,2026-09-03,002oBKGy0Nap9X,華語,-,-
2026-09-22,新歌榜,87,牵我的手好吗,吴琳珂Moske,吴琳珂,2026-09-15,004fVuxE2mWKuX,華語,3lFQVVbCAf0,76
2026-09-22,新歌榜,88,一瓯春,周深,一瓯春 电视剧原声带,2026-09-17,004PnFjE3xo6o1,華語,6fO3NvgKhFw,"51,898"
2026-09-22,新歌榜,89,破局者,张杰,破局者,2026-09-12,001uop2Z4LajQ6,華語,vZMVrZuZfU8,"2,740"
2026-09-22,新歌榜,90,Real Love,J.Tajor,Real Love,2026-08-28,00447fZg3vJ6nT,西洋,FB2lEx9nc6c,"229,950"
2026-09-22,新歌榜,91,夜夜夜夜,赵乃吉,夜夜夜夜,2026-09-04,000nnokx4bm6kO,華語,8Svnp4AtQ4A,"13,761"
2026-09-22,新歌榜,92,留不住的夏天,黄霄雲,留不住的夏天,2026-09-12,004cb8oC3he8o8,華語,1v8WZ-83ggY,"19,233"
2026-09-22,新歌榜,93,퇴사할게여 (Narr. 기안84),田小娟 (SOYEON)/기안84,끝내주는 인생 (What a Wonderful Life),2026-09-07,000cWPCT1EMQUP,韓語,7mDDM0eBWR0,"15,648,330"
2026-09-22,新歌榜,94,活成这样多可笑,任夏,活成这样多可笑,2026-09-01,0043kYmC3r9M8R,華語,CGYSKr5_7_A,"12,590"
2026-09-22,新歌榜,95,你是朝朝暮暮,旧街口,你是朝朝暮暮（温柔男版）,2026-08-31,003iiFCE339PoZ,華語,-,-
2026-09-22,新歌榜,96,思念漫过海岸线,欢子,思念漫过海岸线,2026-08-28,00279mQx0Z0DSX,華語,SMmvLT8pnnA,"4,370"
2026-09-22,新歌榜,97,我看着你的眼角掉眼泪,夏瑶瑶,我看着你的眼角掉眼泪,2026-08-28,0013AvEX2dikTJ,華語,-,-
2026-09-22,新歌榜,98,若此生缘太浅（庄周一生梦一蝶）,黄静美/亦瑶,若此生缘太浅（庄周一生梦一蝶）,2026-09-04,0029mtO140vSkH,華語,ZkXMQHm87Ps,"20,190"
2026-09-22,新歌榜,99,TWINROSE,刘竞屿/熊艺文,TWINROSE,2026-09-16,000OPr7v3UUaNh,華語,-,-
2026-09-22,新歌榜,100,Ten,Connor Price/GRAHAM,Ten,2026-08-28,002WgKi622NxYP,西洋,c0O3kJjvP-0,"240,983"
