抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,語言,YouTube ID,點閱率
2026-08-26,新歌榜,24,好巧是你,周深,好巧是你 (2026中央广播电视总台七夕晚会主题曲),2026-08-19,華語,QPcvwly2pVY,"26,743"
2026-08-26,新歌榜,25,贰拾肆,梓渝,梓渝,2026-08-05,華語,zeGLBhDbwt0,"65,088"
2026-08-26,新歌榜,26,回到小村落,吕口口,回到小村落（女声版）,2026-08-21,華語,-,-
2026-08-26,新歌榜,27,游向陆地的鱼,梓渝,梓渝,2026-08-05,華語,R-FdIwzlC_s,"57,350"
2026-08-26,新歌榜,28,左边,杜宣达,左边,2026-08-22,華語,SdG5aNpVsvU,"2,499"
2026-08-26,新歌榜,29,故香,张艺兴,故香,2026-08-22,華語,EDpcOGXmZ_A,"14,795"
2026-08-26,新歌榜,30,云中鸟,小阿七,花开锦绣 影视原声带,2026-08-20,華語,xBOmrRTzi9M,"19,477"
2026-08-26,新歌榜,31,你不该权衡利弊,李婷雪,你不该权衡利弊,2026-08-17,華語,7IlEG5xPHrQ,"8,538"
2026-08-26,新歌榜,32,永不放弃,白小白,永不放弃 (“东北超”官方推广曲),2026-08-22,華語,qUQ0E39ms3Y,176
2026-08-26,新歌榜,33,Serenade (KARINA & WINTER),aespa,SYNK : aeXIS LINE - 2026 Special Digital Single,2026-08-09,韓語,hGqYdubpcCM,"25,178,709"
2026-08-26,新歌榜,34,山风山风等等我,佳佳,山风山风等等我,2026-08-12,華語,iT588U-GsI0,29
2026-08-26,新歌榜,35,大约在冬季,赵乃吉,大约在冬季,2026-08-20,華語,OcE3Vqu90HM,"1,848"
2026-08-26,新歌榜,36,LAVA,单依纯,LAVA,2026-08-22,西洋,PZzQdV0j_F4,"2,820"
2026-08-26,新歌榜,37,我们总是喜欢在夏天讨论永远,时代少年团,加冠,2026-08-25,華語,AH2ibOsKgzs,"93,311"
2026-08-26,新歌榜,38,白日慢游,李昀锐,白日慢游,2026-08-24,華語,KgV_bnmLSoo,"1,262"
2026-08-26,新歌榜,39,顺其自然,国产阿发,顺其自然,2026-08-19,華語,2fGDe6QVypA,"75,612"
2026-08-26,新歌榜,40,她,刘宇宁,她,2026-08-25,華語,7Buj2xUlZo0,"5,724"
2026-08-26,新歌榜,41,NO Gravity,鹭卓,NO Gravity,2026-08-22,西洋,wHDn-iZ18Fw,87
2026-08-26,新歌榜,42,GRLS,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,西洋,pHciG9_2xXM,"7,157,852"
2026-08-26,新歌榜,43,MOTION (feat. Juicy J),CORTIS/Juicy J,MOTION (feat. Juicy J),2026-07-31,西洋,h7ITAdTxdxM,"4,049,894"
2026-08-26,新歌榜,44,擦干眼泪爱你,杨友友/烟嗓船长,擦干眼泪爱你 (合唱版),2026-08-10,華語,NiOVOr1m46Q,136
2026-08-26,新歌榜,45,我会好好的,烟嗓船长,我会好好的(深情男版),2026-08-15,華語,-,-
2026-08-26,新歌榜,46,仿佛又在那天醒来,黄星,仿佛又在那天醒来,2026-08-25,華語,8uqJNE9GUPg,"1,861"
2026-08-26,新歌榜,47,左转灯 (1000 Times+1),派伟俊/mac ova seas,BAD IDEA,2026-07-31,華語,kUZZIBciO6A,"11,902,532"
2026-08-26,新歌榜,48,"nowhere, nobody",Ariana Grande,petal (Explicit),2026-07-31,西洋,k7SDstVAD78,"1,891,374"
2026-08-26,新歌榜,49,BiiiG,BIGBANG,BiiiG,2026-08-19,韓語,L8ZnXgbyUuc,"10,953,858"
2026-08-26,新歌榜,50,这城市那么空这回忆那么凶,安北辰,这城市那么空这回忆那么凶,2026-08-03,華語,-,-
2026-08-26,新歌榜,51,等下完这场雨,杨友友/田园,等下完这场雨 (合唱版),2026-08-10,華語,-iv04Ej2qac,78
2026-08-26,新歌榜,52,梨花雨,黄龄/旷骏祥,梨花雨,2026-08-21,華語,w9hB7Qc1Ets,"2,471"
2026-08-26,新歌榜,53,童话,赵十三,童话,2026-08-21,華語,-,-
2026-08-26,新歌榜,54,从这里闪耀,肖战,从这里闪耀 (第48届世界技能大赛推广曲),2026-08-24,華語,h2Sku9uT87Y,"18,408"
2026-08-26,新歌榜,55,远走高飞,金志文,远走高飞（2026版）,2026-08-22,華語,TSeruwcAqgM,"7,325,761"
2026-08-26,新歌榜,56,杀破狼,萧泽,杀破狼,2026-08-13,華語,Dgq9BadXDhw,"30,188"
2026-08-26,新歌榜,57,爱久见人心,赵乃吉,爱久见人心,2026-08-02,華語,1TJ4DXlfcTc,"20,765"
2026-08-26,新歌榜,58,You Can't Give Up,TF/我期待的不是你/Pao7oO,Cry For Me,2026-08-05,西洋,-,-
2026-08-26,新歌榜,59,爱意藏风里,弄简,晚风知我意,2026-08-19,華語,AwGrTL8eeiQ,266
2026-08-26,新歌榜,60,Setsuna Hanabi,TOMORROW X TOGETHER,Setsuna Hanabi,2026-08-16,日語,Z5pGz8fkaDQ,"1,199,930"
2026-08-26,新歌榜,61,孤独的葡萄酒,卢润泽,孤独的葡萄酒,2026-08-11,華語,07dcSqTvqC8,20
2026-08-26,新歌榜,62,我不该动情,吕口口,我不该动情,2026-08-12,華語,B4hRfZy2ZVg,28
2026-08-26,新歌榜,63,山风山风等等我,吕口口,山风山风等等我,2026-08-06,華語,NCKRAlzlH7M,32
2026-08-26,新歌榜,64,如果累了就回故乡,酷酷里/面妹孔佳奇,如果累了就回故乡,2026-08-13,華語,TlIciP4_aMA,135
2026-08-26,新歌榜,65,人一個,陈小春,人一個,2026-08-16,華語,uWFsAAVCnuA,"32,346"
2026-08-26,新歌榜,66,无情的情书,半吨兄弟,无情的情书,2026-08-15,華語,Y8avy-ucFyw,37
2026-08-26,新歌榜,67,也许你就在对岸,张杰,也许你就在对岸,2026-07-30,華語,YPy4E04LErU,"12,388"
2026-08-26,新歌榜,68,ICONIC HEART,Hearts2Hearts,ICONIC HEART,2026-08-09,西洋,chl0R8C4NJ8,"5,855,068"
2026-08-26,新歌榜,69,别说我的眼泪你无所谓,周深深,别说我的眼泪你无所谓,2026-08-19,華語,-,-
2026-08-26,新歌榜,70,倔小孩,格林Colin,倔小孩,2026-07-31,華語,s_uDvLVi26U,"1,892"
2026-08-26,新歌榜,71,其实雨也没多大,弹棉花的小花,其实雨也没多大,2026-07-28,華語,aBdb7ifAAuo,492
2026-08-26,新歌榜,72,以朋友的身份,王铮亮,以朋友的身份,2026-08-21,華語,78WegVVWBDU,"179,562"
2026-08-26,新歌榜,73,Echo,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,西洋,vdIYAimoLVs,"111,996"
2026-08-26,新歌榜,74,这最后一次的分离（发了疯的想你）,橘子妹,梦里梦外都是你,2026-08-12,華語,FP-9V0-Sr7o,76
2026-08-26,新歌榜,75,不退！,马嘉祺,不退！,2026-08-21,華語,0DcbbJEuLr4,"14,760"
2026-08-26,新歌榜,76,神女令,Accco小爱,神女令,2026-08-20,華語,ACAQgjcUB9M,"4,869"
2026-08-26,新歌榜,77,唯我论者的独白,马嘉祺,唯我论者的独白,2026-07-27,華語,1x0vBteO4jc,"44,545"
2026-08-26,新歌榜,78,静音恋人 (两颗缠绕的心),邹沛沛,静音恋人,2026-08-12,華語,-Hl1gke4U48,"1,788"
2026-08-26,新歌榜,79,Think About It,D.N.A/张艺兴/颜人中/GALI/TEN/李治廷,Think About It,2026-08-07,華語,p-LnAnYPo4I,"23,581"
2026-08-26,新歌榜,80,桥边姑娘,轻烟大叔,桥边姑娘,2026-07-28,華語,-,-
2026-08-26,新歌榜,81,踏马寻花向自由,轻烟大叔,踏马寻花向自由,2026-08-04,華語,-,-
2026-08-26,新歌榜,82,异常加载中,TF家族/TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,异常加载中,2026-08-02,華語,1265qQnOhfo,"22,167"
2026-08-26,新歌榜,83,等,小阿七,等,2026-08-19,華語,Vat4iaFv1os,"6,915"
2026-08-26,新歌榜,84,螺旋 - RASEN - Acoustic Ver. -,9Lana,螺旋 - RASEN - Acoustic Ver. -,2026-08-23,日語,aD9R2R8Fix4,"19,710"
2026-08-26,新歌榜,85,晚风告白,黄星/邱鼎杰,晚风知我意,2026-08-19,華語,UN9JDxv2rmU,"3,483"
2026-08-26,新歌榜,86,像我这样爱你的人,落日微醺本薰/张多金,像我这样爱你的人,2026-07-29,華語,uH5bsswy2sE,"29,598"
2026-08-26,新歌榜,87,一生能有多少个秋天,刘书云,一生能有多少个秋天,2026-08-07,華語,xm6LpbzFJEs,575
2026-08-26,新歌榜,88,吹吹山顶的风,杨小壮,吹吹山顶的风,2026-08-05,華語,relM8XBrdpM,"3,983"
2026-08-26,新歌榜,89,临界点,郭静,临界点·开始奏乐开始舞,2026-08-23,華語,Am7GYnkgoy0,"6,795"
2026-08-26,新歌榜,90,余生不再为谁心动,田妤,余生不再为谁心动,2026-07-29,華語,KxlXpFQOqfI,77
2026-08-26,新歌榜,91,爸爸妈妈,乡野低频,爸爸妈妈,2026-08-07,華語,J59-924vcoU,"6,227"
2026-08-26,新歌榜,92,落,刘宇,落 (公子版),2026-08-19,華語,suLx2it-Cl0,"489,865"
2026-08-26,新歌榜,93,山风不语,正在进行石女士,山风不语,2026-08-18,華語,rLIFDSRzO5M,-
2026-08-26,新歌榜,94,烟火,赵乃吉,烟火,2026-08-22,華語,eF_8o-NUYdQ,"1,862,734"
2026-08-26,新歌榜,95,秋叶飞过的天,卢润泽,秋叶飞过的天,2026-08-13,華語,vUql6Q6xWBs,172
2026-08-26,新歌榜,96,想你的话我再没有说,戎大姨,想你的话我再没有说,2026-07-28,華語,I2d738HRBr4,"5,499"
2026-08-26,新歌榜,97,为你我受冷风吹,羊羊,为你我受冷风吹,2026-08-05,華語,-,-
2026-08-26,新歌榜,98,No More Tomorrow,严浩翔,Scary Movie Ⅱ: Same Face,2026-08-24,西洋,Ls6y4JbkNa0,"10,832"
2026-08-26,新歌榜,99,至少相拥没错,MC 张天赋,至少相拥没错,2026-08-19,華語,NhB88CcMGcM,"55,726"
2026-08-26,新歌榜,100,红颜旧,晚月moon,红颜旧(氛围版),2026-07-29,華語,-,-
