抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,語言,YouTube ID,點閱率
2026-09-01,新歌榜,51,Setsuna Hanabi,TOMORROW X TOGETHER,Setsuna Hanabi,2026-08-16,日語,Z5pGz8fkaDQ,"1,667,851"
2026-09-01,新歌榜,52,只为爱与自由,大张伟,只为爱与自由,2026-08-22,華語,VyfOmU7QUH8,127
2026-09-01,新歌榜,53,出卖,轻烟大叔,出卖,2026-08-26,華語,-,-
2026-09-01,新歌榜,54,致亲爱的自己,梓渝,梓渝,2026-08-05,華語,-sgLTL_8Wwg,"5,102"
2026-09-01,新歌榜,55,渝人码头,梓渝,梓渝,2026-08-05,華語,QH7D9S0XhZs,"4,139"
2026-09-01,新歌榜,56,烽火辞·双鉴,白小恬,烽火辞·双鉴,2026-08-19,華語,-,-
2026-09-01,新歌榜,57,旧记忆,黄子韬/刘宇宁,旧记忆,2026-08-20,華語,VvDUInqyDuQ,"49,087"
2026-09-01,新歌榜,58,故香,张艺兴,故香,2026-08-22,華語,EDpcOGXmZ_A,"26,388"
2026-09-01,新歌榜,59,游向陆地的鱼,梓渝,梓渝,2026-08-05,華語,R-FdIwzlC_s,"63,582"
2026-09-01,新歌榜,60,闯,梓渝,梓渝,2026-08-05,華語,LmBWpdMxWgU,"24,646"
2026-09-01,新歌榜,61,爱意藏风里,弄简,晚风知我意,2026-08-19,華語,AwGrTL8eeiQ,438
2026-09-01,新歌榜,62,这城市那么空这回忆那么凶,安北辰,这城市那么空这回忆那么凶,2026-08-03,華語,-,-
2026-09-01,新歌榜,63,大约在冬季,赵乃吉,大约在冬季,2026-08-20,華語,OcE3Vqu90HM,"4,742"
2026-09-01,新歌榜,64,不回头的人,梓渝,梓渝,2026-08-05,華語,hG6H-Gi4lNU,"3,625"
2026-09-01,新歌榜,65,SPARK TO FIRE 星火成焰,TOP登陆少年组合,SPARK TO FIRE 星火成焰,2026-08-21,華語,Z6v3Qbn2luk,"2,626"
2026-09-01,新歌榜,66,借一阵自由晚风,郑鱼,借一阵自由晚风,2026-08-08,華語,-,-
2026-09-01,新歌榜,67,山风山风等等我,李晓杰,山风山风等等我,2026-08-18,華語,vNJGaooWa0s,477
2026-09-01,新歌榜,68,你的眼睛背叛你的心,卢润泽,卢润泽翻唱合集,2026-07-25,華語,-,-
2026-09-01,新歌榜,69,说文解字,灯叔/方大树,说文解字,2026-08-29,華語,45OKCZb0Zlk,"4,658"
2026-09-01,新歌榜,70,如果你也刚好抬头望,王巨星,如果你也刚好抬头望,2026-08-18,華語,Cqce0ZmxDJA,"1,374"
2026-09-01,新歌榜,71,杀破狼,萧泽,杀破狼,2026-08-13,華語,Dgq9BadXDhw,"55,026"
2026-09-01,新歌榜,72,爱旧爱（怪我曾爱你爱的太深）,橘子妹,爱旧爱（怪我曾爱你爱的太深）,2026-08-28,華語,-,-
2026-09-01,新歌榜,73,云中鸟,小阿七,花开锦绣 影视原声带,2026-08-20,華語,xBOmrRTzi9M,"31,976"
2026-09-01,新歌榜,74,等下完这场雨,杨友友/田园,等下完这场雨 (合唱版),2026-08-10,華語,-iv04Ej2qac,112
2026-09-01,新歌榜,75,你爱我究竟有几分,阿美呀,你爱我究竟有几分,2026-08-17,華語,DG_W8HDujxU,382
2026-09-01,新歌榜,76,我要你回来 (I wish you come back),TOP登陆少年组合,我要你回来 (I wish you come back),2026-08-28,華語,Pno0eV_qTlI,"8,482"
2026-09-01,新歌榜,77,BiiiG,BIGBANG,BiiiG,2026-08-19,韓語,L8ZnXgbyUuc,"13,479,523"
2026-09-01,新歌榜,78,FALLEN ANGEL,JENNIE,Fallen Angel (Digital EP) [Explicit],2026-08-28,西洋,s466YCiHfKw,"16,573,063"
2026-09-01,新歌榜,79,Think About It,D.N.A/张艺兴/颜人中/GALI/TEN/李治廷,Think About It,2026-08-07,華語,p-LnAnYPo4I,"25,467"
2026-09-01,新歌榜,80,Little Songs(无人知晓的小歌),七元,Little Songs(无人知晓的小歌),2026-08-07,華語,zxwR7ZG4bH4,69
2026-09-01,新歌榜,81,ICONIC HEART,Hearts2Hearts,ICONIC HEART,2026-08-09,西洋,chl0R8C4NJ8,"7,358,261"
2026-09-01,新歌榜,82,여름의 속도,WINTER,여름의 속도,2026-08-27,韓語,YTeFLKMnwjg,"4,661,770"
2026-09-01,新歌榜,83,仿佛又在那天醒来,黄星,仿佛又在那天醒来,2026-08-25,華語,8uqJNE9GUPg,"20,028"
2026-09-01,新歌榜,84,等风来等花开,曲肖冰/凤璃,等风来等花开,2026-08-05,華語,-,-
2026-09-01,新歌榜,85,不要问风往哪吹,杨友友/烟嗓船长,不要问风往哪吹(合唱版),2026-08-29,華語,z4n5ADyhijY,23
2026-09-01,新歌榜,86,Money Much（钞级夏天）,赵希予,Money Much（钞级夏天）,2026-08-15,華語,-,-
2026-09-01,新歌榜,87,吹吹山顶的风,杨小壮,吹吹山顶的风,2026-08-05,華語,relM8XBrdpM,"5,504"
2026-09-01,新歌榜,88,异常加载中,TF家族/TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,异常加载中,2026-08-02,華語,1265qQnOhfo,"26,464"
2026-09-01,新歌榜,89,我不该动情,吕口口,我不该动情,2026-08-12,華語,B4hRfZy2ZVg,56
2026-09-01,新歌榜,90,螺旋 - RASEN - Acoustic Ver. -,9Lana,螺旋 - RASEN - Acoustic Ver. -,2026-08-23,日語,aD9R2R8Fix4,"128,676"
2026-09-01,新歌榜,91,如果累了就回故乡,酷酷里/面妹孔佳奇,如果累了就回故乡,2026-08-13,華語,TlIciP4_aMA,365
2026-09-01,新歌榜,92,命运好幽默让爱的人都沉默,周深深,命运好幽默让爱的人都沉默,2026-08-15,華語,-,-
2026-09-01,新歌榜,93,One Last Time  -氛围节奏,La Mer/еяхат музыка/Andree Son,Lucky+Go Girl -氛围混搭,2026-08-03,其它,-,-
2026-09-01,新歌榜,94,别说我的眼泪你无所谓,周深深,别说我的眼泪你无所谓,2026-08-19,華語,-,-
2026-09-01,新歌榜,95,烟火,赵乃吉,烟火,2026-08-22,華語,eF_8o-NUYdQ,"1,872,131"
2026-09-01,新歌榜,96,静音恋人 (两颗缠绕的心),邹沛沛,静音恋人,2026-08-12,華語,-Hl1gke4U48,"2,031"
2026-09-01,新歌榜,97,Don't Talk Ense,Vnriet/DarK Haye/Nvraenr,After This Life (Slap House),2026-08-13,西洋,-,-
2026-09-01,新歌榜,98,永远永远,轻烟大叔,永远永远,2026-08-20,華語,-,-
2026-09-01,新歌榜,99,The Light Within（内在之光）,赵希予,The Light Within（内在之光）,2026-08-17,西洋,-,-
2026-09-01,新歌榜,100,爱久见人心,赵乃吉,爱久见人心,2026-08-02,華語,1TJ4DXlfcTc,"27,010"
