抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,YouTube ID,點閱率
2026-08-13,新歌榜,37,每个人,周深,每个人 (舒楠监制 官方正式版),2026-08-07,hMRKkipmWT0,"72,131"
2026-08-13,新歌榜,38,也许你就在对岸,张杰,也许你就在对岸,2026-07-30,YPy4E04LErU,"7,946"
2026-08-13,新歌榜,39,别在伤口撒盐,赵家豪,别在伤口撒盐 (男声版),2026-07-13,au4L9mvaPvA,"31,096"
2026-08-13,新歌榜,40,回到小村落 (听着蛐蛐唱着歌),宋盐球,回到小村落（听着蛐蛐唱着歌）,2026-07-21,swObZJl0D-Y,"3,735"
2026-08-13,新歌榜,41,SWEET SOUR,KiiiKiii,WhyKiiiKiii,2026-08-10,NBIu5QpD3X8,"151,288"
2026-08-13,新歌榜,42,oh yeah?,Steve Lacy,Oh yeah? (Explicit),2026-07-17,2zPGWGqdfJ8,"2,349,172"
2026-08-13,新歌榜,43,如果你也刚好抬头看树,孙天宇,如果你也刚好抬头看树,2026-07-20,9HWZgQTXRW0,"23,278"
2026-08-13,新歌榜,44,Animal,KATSEYE,Animal,2026-07-27,m7k9UMcHbr0,"47,372,478"
2026-08-13,新歌榜,45,月像,刘宇,月像·开始奏乐开始舞,2026-08-09,U3vtRkUX6OY,"3,852"
2026-08-13,新歌榜,46,痕迹,何浩楠,痕迹,2026-08-08,bTn_p14as-U,42
2026-08-13,新歌榜,47,Candy Pink Magic Hole Flip Phone (나 어떡해),KiiiKiii,WhyKiiiKiii,2026-08-10,R9miRFaYbWo,"1,515,364"
2026-08-13,新歌榜,48,你我他,en (王翊恩),你我他,2026-07-31,GzkHT-k-Ors,"362,466"
2026-08-13,新歌榜,49,petal,Ariana Grande,petal (Explicit),2026-07-31,afSgBNwmZrQ,"21,933,580"
2026-08-13,新歌榜,50,左转灯 (1000 Times+1),派伟俊/mac ova seas,BAD IDEA,2026-07-31,kUZZIBciO6A,"11,509,646"
2026-08-13,新歌榜,51,Hey Hi,KiiiKiii,WhyKiiiKiii,2026-08-10,TUU00zw6cgM,"307,985"
2026-08-13,新歌榜,52,Pretty Much（半夏心动）,赵希予,Pretty Much（半夏心动）,2026-07-17,-,-
2026-08-13,新歌榜,53,异常加载中,TF家族/TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,异常加载中,2026-08-02,1265qQnOhfo,"14,813"
2026-08-13,新歌榜,54,你爱我像谁,橘子妹,你爱我像谁,2026-08-06,-,-
2026-08-13,新歌榜,55,DON'T STOP,刘耀文,DON'T STOP,2026-08-05,BVRouFkXMY4,"1,141"
2026-08-13,新歌榜,56,失重色,世勋,失重色,2026-07-29,s_dLEabS-mw,"240,071"
2026-08-13,新歌榜,57,水为媒,礼越,水为媒,2026-07-24,6fiETnMALLk,"1,840"
2026-08-13,新歌榜,58,如约,周深,如约,2026-07-26,CU60L5ck_Vo,"210,505"
2026-08-13,新歌榜,59,FLIRTY,다영 (DAYOUNG)/朴宰范,FLIRTY,2026-08-04,M0v-AeoIsTU,"1,063,868"
2026-08-13,新歌榜,60,竞速游戏,TOP登陆少年组合,竞速游戏,2026-07-25,H7SSEIodiE4,"21,955"
2026-08-13,新歌榜,61,光阴的故事,轻烟大叔,光阴的故事,2026-07-14,IjUGvBR-PIU,370
2026-08-13,新歌榜,62,Sunburst,RIIZE,Sunburst,2026-07-26,jAI0LeyASwI,"282,860"
2026-08-13,新歌榜,63,回头太难,半根萝卜,回头太难 (港风女版),2026-07-13,VV4yacVxHRA,"1,333"
2026-08-13,新歌榜,64,踏马寻花向自由(就别管那么多),徐剑秋,踏马寻花向自由(就别管那么多),2026-07-27,-,-
2026-08-13,新歌榜,65,金乌 Golden Bird,刘宇/Alan Walker/孙名川Chuanzi Suona,金乌 Golden Bird,2026-08-06,pjw0EksP5oc,"2,411"
2026-08-13,新歌榜,66,Blue Hour,KiiiKiii,WhyKiiiKiii,2026-08-10,t5EsOq3E6bI,"107,677"
2026-08-13,新歌榜,67,Lucky Light（幸运之光）,赵希予,Lucky Light（幸运之光）,2026-07-16,-,-
2026-08-13,新歌榜,68,夜喵子,Sus.,夜喵子,2026-07-29,Kjf8CkCgVAI,"2,345"
2026-08-13,新歌榜,69,来我的岛,刘宇宁,来我的岛,2026-08-03,udTSazfAfEo,"48,020"
2026-08-13,新歌榜,70,后来没有后来 (有些人爱或不爱都会分开),郑鱼/顾叮当,后来没有后来 (有些人爱或不爱都会分开),2026-07-22,-,-
2026-08-13,新歌榜,71,后来没有后来 (有些人爱或不爱都会分开),承桓/顾叮当,后来没有后来 (有些人爱或不爱都会分开),2026-08-06,-,-
2026-08-13,新歌榜,72,爱你太多,刘一手,爱你太多,2026-07-29,3XnCatRiT4o,510
2026-08-13,新歌榜,73,独库公路G217,生命树下,独库公路G217,2026-07-31,BxNFCMMAHnY,547
2026-08-13,新歌榜,74,漫山雪（你看呐山外又飘来满山雪）,小阿枫,漫山雪（你看呐山外又飘来满山雪）,2026-08-07,ekbvEKjaO1c,"6,479"
2026-08-13,新歌榜,75,攀峰,崔十八/麦麦/贰万ovo/木木墩/鲸/听潮阁,攀峰,2026-08-10,1Ey7tTXfyn4,"1,292"
2026-08-13,新歌榜,76,我不该动情,洋澜一,我不该动情,2026-07-13,dHH5jAkuNug,"10,911"
2026-08-13,新歌榜,77,kiss me,Ariana Grande,petal (Explicit),2026-07-31,RJHxDOD66mk,"5,534,286"
2026-08-13,新歌榜,78,中国人会飞,Chalky Wong/揽佬SKAI ISYOURGOD,BALDNESS,2026-08-07,wlF0Rhj5ntY,"4,990"
2026-08-13,新歌榜,79,Little Songs(无人知晓的小歌),七元,Little Songs(无人知晓的小歌),2026-08-07,-,-
2026-08-13,新歌榜,80,Less than a Lover,JENNIE,Less than a Lover,2026-07-24,_IT83Y_HcAw,"20,718,524"
2026-08-13,新歌榜,81,北京的雨,张艺兴,斗战胜佛,2026-07-03,XsW6KbnYDYg,"26,826"
2026-08-13,新歌榜,82,放弃的界限,张敬轩,放弃的界限,2026-07-30,qkgeZe4R2Bw,"406,327"
2026-08-13,新歌榜,83,爸爸妈妈,乡野低频,爸爸妈妈,2026-08-07,J59-924vcoU,"1,340"
2026-08-13,新歌榜,84,点歌的人2026,海来阿木,点歌的人2026,2026-08-04,-,-
2026-08-13,新歌榜,85,吹吹山顶的风,杨小壮,吹吹山顶的风,2026-08-05,relM8XBrdpM,"2,185"
2026-08-13,新歌榜,86,其实我介意,励志豪/神勇尼尼,其实我介意,2026-08-07,-,-
2026-08-13,新歌榜,87,No Boundaries,周深/北京环球度假区,环球五周年，任你超无限,2026-08-02,f5vn-DcImgg,"4,823"
2026-08-13,新歌榜,88,愿我,加木措,愿我,2026-07-13,fS16k7Av_Xg,157
2026-08-13,新歌榜,89,一直下雨的星期天,印子月,一直下雨的星期天,2026-07-14,-,-
2026-08-13,新歌榜,90,爱旧爱（怪我曾爱你爱的太深）,恩几,爱旧爱（怪我曾爱你爱的太深）,2026-07-23,r01wQDvnNng,"2,198"
2026-08-13,新歌榜,91,After the Fever,Richz,After the Fever,2026-07-31,4RqKoPRlCpk,"2,557"
2026-08-13,新歌榜,92,一诺,刘宇宁,一诺,2026-08-05,JGGL56GMMsM,"75,477"
2026-08-13,新歌榜,93,灵魂相愿,张敬轩,灵魂相愿,2026-07-31,1gV5Ij8e4rg,"514,434"
2026-08-13,新歌榜,94,花落花,陈少熙,花落花,2026-07-29,SKP9steiOM4,"2,133"
2026-08-13,新歌榜,95,oh well,Ariana Grande,petal (Explicit),2026-07-31,_lKbPBS5HEQ,"1,766,097"
2026-08-13,新歌榜,96,缠,那英,这一秒过火 影视原声带,2026-07-18,_AitteIOuMc,"83,474"
2026-08-13,新歌榜,97,stay,Ariana Grande,petal (Explicit),2026-07-31,0J6tGMnBLlM,"1,881,890"
2026-08-13,新歌榜,98,慢慢发光(Just Glow),七元,Just Glow,2026-06-01,ic2l3BeXwEc,460
2026-08-13,新歌榜,99,我在等一个人,郑鱼,我在等一个人,2026-07-13,-,-
2026-08-13,新歌榜,100,hate that i made you love me,Ariana Grande,petal (Explicit),2026-07-31,82-jTNka3uc,"68,976,537"
