抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,YouTube ID,點閱率
2026-08-20,新歌榜,38,一吻 (Poison Kiss),曾舜晞,一吻 (Poison Kiss),2026-08-15,p-0J0-skPXI,"4,669"
2026-08-20,新歌榜,39,这城市那么空这回忆那么凶,安北辰,这城市那么空这回忆那么凶,2026-08-03,-,-
2026-08-20,新歌榜,40,游向陆地的鱼,梓渝,梓渝,2026-08-05,R-FdIwzlC_s,"51,560"
2026-08-20,新歌榜,41,左转灯 (1000 Times+1),派伟俊/mac ova seas,BAD IDEA,2026-07-31,kUZZIBciO6A,"11,727,522"
2026-08-20,新歌榜,42,杀破狼,萧泽,杀破狼,2026-08-13,Dgq9BadXDhw,"16,323"
2026-08-20,新歌榜,43,其实雨也没多大,弹棉花的小花,其实雨也没多大,2026-07-28,-,-
2026-08-20,新歌榜,44,人一個,陈小春,人一個,2026-08-16,uWFsAAVCnuA,"21,199"
2026-08-20,新歌榜,45,一直在身边,TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,我们的少年时代2 影视原声带,2026-08-16,0RAqPS4JQyQ,"1,993"
2026-08-20,新歌榜,46,回到小村落 (听着蛐蛐唱着歌),宋盐球,回到小村落（听着蛐蛐唱着歌）,2026-07-21,swObZJl0D-Y,"8,866"
2026-08-20,新歌榜,47,WET,J.Y. Park,WET,2026-07-23,dMf6YlGsv0U,"2,191,966"
2026-08-20,新歌榜,48,摇曳！摇曳！,TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,我们的少年时代2 影视原声带,2026-08-16,C5aQMjIwjAQ,"2,016"
2026-08-20,新歌榜,49,我不该动情,吕口口,我不该动情,2026-08-12,B4hRfZy2ZVg,20
2026-08-20,新歌榜,50,水为媒,礼越,水为媒,2026-07-24,6fiETnMALLk,"5,509"
2026-08-20,新歌榜,51,唯我论者的独白,马嘉祺,唯我论者的独白,2026-07-27,1x0vBteO4jc,"41,382"
2026-08-20,新歌榜,52,擦干眼泪爱你,杨友友/烟嗓船长,擦干眼泪爱你 (合唱版),2026-08-10,NiOVOr1m46Q,100
2026-08-20,新歌榜,53,异常加载中,TF家族/TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,异常加载中,2026-08-02,1265qQnOhfo,"18,921"
2026-08-20,新歌榜,54,Spleen Cow,Waifu Shop/Ameriie/He00c/Grimmmz,You Got It (动感旋律版),2026-08-11,-,-
2026-08-20,新歌榜,55,如果你也刚好抬头看树,孙天宇,如果你也刚好抬头看树,2026-07-20,9HWZgQTXRW0,"32,506"
2026-08-20,新歌榜,56,也许你就在对岸,张杰,也许你就在对岸,2026-07-30,YPy4E04LErU,"10,711"
2026-08-20,新歌榜,57,ICONIC HEART,Hearts2Hearts,ICONIC HEART,2026-08-09,chl0R8C4NJ8,"4,472,906"
2026-08-20,新歌榜,58,STRANGE,刘雨昕,STRANGE,2026-08-05,J88kOcG7hmc,"1,648"
2026-08-20,新歌榜,59,花落花,陈少熙,花落花,2026-07-29,SKP9steiOM4,"2,903"
2026-08-20,新歌榜,60,山风山风等等我,佳佳,山风山风等等我,2026-08-12,iT588U-GsI0,2
2026-08-20,新歌榜,61,Think About It,D.N.A/张艺兴/颜人中/GALI/TEN/李治廷,Think About It,2026-08-07,p-LnAnYPo4I,"20,630"
2026-08-20,新歌榜,62,清风微微,曾舜晞,清风微微,2026-07-24,HCv4EH5plpA,"32,616"
2026-08-20,新歌榜,63,失忆,正在进行石女士,失忆（温柔版）,2026-08-04,yJyDLVR2XrE,909
2026-08-20,新歌榜,64,月像,刘宇,月像·开始奏乐开始舞,2026-08-09,U3vtRkUX6OY,"15,027"
2026-08-20,新歌榜,65,SWEET SOUR,KiiiKiii,WhyKiiiKiii,2026-08-10,NBIu5QpD3X8,"288,525"
2026-08-20,新歌榜,66,竞速游戏,TOP登陆少年组合,竞速游戏,2026-07-25,H7SSEIodiE4,"26,505"
2026-08-20,新歌榜,67,无名氏,张真源,无名氏,2026-08-04,6lRRgMEqb2g,"47,556"
2026-08-20,新歌榜,68,want more,郭郡BiSang_NX/FROYY-蛙,want more,2026-08-05,-,-
2026-08-20,新歌榜,69,Candy Pink Magic Hole Flip Phone (나 어떡해),KiiiKiii,WhyKiiiKiii,2026-08-10,R9miRFaYbWo,"1,804,714"
2026-08-20,新歌榜,70,如约,周深,如约,2026-07-26,CU60L5ck_Vo,"211,764"
2026-08-20,新歌榜,71,你我他,en (王翊恩),你我他,2026-07-31,GzkHT-k-Ors,"592,286"
2026-08-20,新歌榜,72,秋叶飞过的天,卢润泽,秋叶飞过的天,2026-08-13,-,-
2026-08-20,新歌榜,73,最完美的存在,刘芯妤Roselyn,最完美的存在,2026-08-07,-4a45QUT-J0,"97,455"
2026-08-20,新歌榜,74,讨厌情歌,张艺兴,斗战胜佛,2026-07-03,Lxw5wGrpcYU,"36,368"
2026-08-20,新歌榜,75,petal,Ariana Grande,petal (Explicit),2026-07-31,afSgBNwmZrQ,"25,122,628"
2026-08-20,新歌榜,76,电台情歌,轻烟大叔,电台情歌,2026-08-12,-,-
2026-08-20,新歌榜,77,We Never若如初见,La Mer/404Hz,Taki（宿命氛围版）,2026-08-01,-,-
2026-08-20,新歌榜,78,No More Tomorrow,严浩翔,No More Tomorrow,2026-08-03,Ls6y4JbkNa0,"9,338"
2026-08-20,新歌榜,79,热账冷说,927,热账冷说,2026-08-03,-,-
2026-08-20,新歌榜,80,All Soul Peace,Vnriet/DarK Haye,One Thou Calm (Slap House),2026-07-27,-,-
2026-08-20,新歌榜,81,第57次取消发送,羊羊,第57次取消发送,2026-08-07,yyMuPEZ0-eQ,"10,201"
2026-08-20,新歌榜,82,山风山风等等我,七喜,山风山风等等我,2026-07-31,xPaUYFhp_3w,151
2026-08-20,新歌榜,83,傻鱼,王栎鑫,傻鱼,2026-08-11,H2KEtWOqVJA,"1,925"
2026-08-20,新歌榜,84,Ever2Late!,KiiiKiii,WhyKiiiKiii,2026-08-10,vP6NceIuVkM,"288,777"
2026-08-20,新歌榜,85,Always Been You,VZEUS,Always Been You,2026-08-07,-,-
2026-08-20,新歌榜,86,为你我受冷风吹,羊羊,为你我受冷风吹,2026-08-05,-,-
2026-08-20,新歌榜,87,吹吹山顶的风,杨小壮,吹吹山顶的风,2026-08-05,relM8XBrdpM,"3,028"
2026-08-20,新歌榜,88,Little Songs(无人知晓的小歌),七元,Little Songs(无人知晓的小歌),2026-08-07,-,-
2026-08-20,新歌榜,89,每个人,周深,每个人 (舒楠监制 官方正式版),2026-08-07,hMRKkipmWT0,"87,326"
2026-08-20,新歌榜,90,DON'T STOP,刘耀文,DON'T STOP,2026-08-05,BVRouFkXMY4,"1,335"
2026-08-20,新歌榜,91,中国人会飞,Chalky Wong/揽佬SKAI ISYOURGOD,BALDNESS,2026-08-07,wlF0Rhj5ntY,"10,747"
2026-08-20,新歌榜,92,落选,戴羽彤,落选,2026-08-13,T79CK-TvnRk,"6,769"
2026-08-20,新歌榜,93,少年有种,TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,我们的少年时代2 影视原声带,2026-08-16,jWSWPa4G8ts,"6,418"
2026-08-20,新歌榜,94,爸爸妈妈,乡野低频,爸爸妈妈,2026-08-07,J59-924vcoU,"4,111"
2026-08-20,新歌榜,95,爱你太多,刘一手,爱你太多,2026-07-29,3XnCatRiT4o,617
2026-08-20,新歌榜,96,灯灭故人归,加木措,灯灭故人归,2026-08-03,gax5rhLf3hE,383
2026-08-20,新歌榜,97,三万英尺,瑞-Gary/东木木,三万英尺,2026-07-22,SD4dIYHTMFc,"1,102"
2026-08-20,新歌榜,98,你知道我最害怕一个人天黑,张玮,你知道我最害怕一个人天黑,2026-08-07,-,-
2026-08-20,新歌榜,99,来我的岛,刘宇宁,来我的岛,2026-08-03,udTSazfAfEo,"59,048"
2026-08-20,新歌榜,100,Boom Boom Boom,BOYNEXTDOOR,Boom Boom Boom,2026-08-17,ntLoF0LnAwY,"903,055"
