video_id,yt_title,baseline_views,baseline_date,歌名,歌手,Initial Views,Initial Date
ctWxU3u2JD8,我好想你•一 一 (Live),87108.0,2026-08-11,-,-,-,-
m78lJuzftcc,盧廣仲 Crowd Lu 【刻在我心底的名字 Your Name Engraved Herein】 Official Music Video  （刻在你心底的名字電影主題曲）,81221995.0,2026-08-11,-,-,-,-
BZO1N0dt0Bo,The Gentlemen (绅士们) (Live),22410.0,2026-08-11,-,-,-,-
tyOspftCa1M,一於奉陪（電影《97古惑仔：戰無不勝》主題曲）,744648.0,2026-08-11,-,-,-,-
J88kOcG7hmc,刘雨昕XIN LIU - STRANGE (XANADU 2.0 TOUR: Live from Shenzhen),1086.0,2026-08-11,-,-,-,-
7xgucJEqNDo,林俊傑 JJ Lin【背對背擁抱 Back To Back】官方完整版 MV,22731382.0,2026-08-11,-,-,-,-
cDWeQI-xplM,满天星 (Sky Full of Stars) - 翟潇闻 (Zhai Xiaowen)《爱上另一个我 My Drama Missy》Chi/Eng/Pinyin lyrics,1195.0,2026-08-11,-,-,-,-
VV4yacVxHRA,半根萝卜 - 回头太难（港风女版）『一生热爱 回头太难 情路更漫长。』『动态歌词MV』#经典老歌 #推荐 #好听音乐,1259.0,2026-08-11,-,-,-,-
rr-fgEWozJQ,【纯享版】#王铮亮 #高睿 全新演绎#茜拉 《到时说爱我》！顶级和声层层递进 催泪指数直接拉满 #天赐的声音7 EP4 20260703,31030.0,2026-08-11,-,-,-,-
udB18Ur5Tgo,Forever (永不凋零) (Live),37773.0,2026-08-11,-,-,-,-
SdfEmYw6adk,《歌手2026》第十期｜魏如萱〈雪崩〉,10041.0,2026-08-11,-,-,-,-
Ls6y4JbkNa0,No More Tomorrow,6583.0,2026-08-11,-,-,-,-
Z6SeWv1-etI,【纯享版】黄子弘凡唱响《天赐的声音7》主题曲《亲爱的你，好久不见》 清亮唱腔温柔又有力量！低声吟唱字字治愈 #天赐的声音7 20260618,20819.0,2026-08-11,-,-,-,-
9HDHnU-Vl0g,胡彥斌 Tiger Hu 【你要的全拿走 Take Everything You Want】 HD 官方高清完整版 MV,59977065.0,2026-08-11,-,-,-,-
kHjRp4-_gL8,【纯享版】周笔畅重唱20年前比赛歌曲《爱我还是他》！携手王铮亮全新演绎陶喆经典神曲 一开口就是华语Live天花板 #天赐的声音7 EP5 20260710,112989.0,2026-08-11,-,-,-,-
BeoL2D-37I4,Ariana Grande - never get over me (official visualizer),2069270.0,2026-08-11,-,-,-,-
9HWZgQTXRW0,如果你也刚好抬头看树,20089.0,2026-08-11,-,-,-,-
wwdm5AHp0Nw,【纯享版】#李宇春 全新演绎《酒鬼的歌》！洒脱唱腔碰撞微醺旋律 把人生百味唱得通透又自在！#国乐无双 EP10 20260801,1717.0,2026-08-11,-,-,-,-
4TP7HoCDCZc,如果你也这样过,365102.0,2026-08-11,-,-,-,-
uckoPTpsxuw,周宣绮、Kissper - 执念『把他们打败 却被 淘汰，到底属于爱 还是被爱。』【动态歌词MV】,134.0,2026-08-11,-,-,-,-
JDpRnPef5qQ,《爱情转移》汪晨蕊华语粤语丝滑切换 这个版本的 #富士山下超有feel #陈奕迅  | 纯享 #music #live《中国新歌声》第9期 SING!CHINA EP.9 20160909,30195025.0,2026-08-11,-,-,-,-
_CO3onnZOB0,【纯享版】两大热歌制造机梦幻合体！en王翊恩于冬然深情演绎《间距》 将单向奔赴里的心酸、克制与不舍唱得细腻又戳心！#有歌2 EP10 20260306,121117.0,2026-08-11,-,-,-,-
Zdv2mTFLYxo,Work (from PAW Patrol: The Dino Movie),87832.0,2026-08-11,-,-,-,-
8lXZjPuanW0,白 - 哥伦布 || Columbus - Bạch (Lyrics 抖音版2026),253.0,2026-08-11,-,-,-,-
qwTcFRLoajo,王俊凱《下一天》｜夢想破碎後，如何重新出發？《向陽而舞》AI音樂故事,44.0,2026-08-11,-,-,-,-
6lRRgMEqb2g,無名氏,34485.0,2026-08-11,-,-,-,-
Wp3CpQUpXRw,【纯享版】#容祖儿 惊艳演绎《蓝旗袍》！港风女王一开口就是高级感 氛围感直接封神 港乐DNA狠狠觉醒！#国乐无双 EP9 20260725,9411.0,2026-08-11,-,-,-,-
KPnvtYmFe9c,【纯享版】杨宗纬高睿深情演绎《我爱的是爱我的你》！故事感嗓音碰撞细腻情绪 催泪指数直接拉满 #天赐的声音7 EP5 20260710,105756.0,2026-08-11,-,-,-,-
gHk8MIx6nfY,第57次取消发送,17340087.0,2026-08-11,-,-,-,-
RNMnlWz6Rag,何洁 - 窒息 (那天我哭到窒息) || Ngạt Thở - Hà Khiết (Lyrics 抖音版2026),465.0,2026-08-11,-,-,-,-
dtYOZ1wAx7I,生日不快乐（Birthday Blues）,7440.0,2026-08-11,-,-,-,-
BLW69Na62E0,繁花流年 (电视剧《九门》插曲),1949.0,2026-08-11,-,-,-,-
mXmZjmP4FEM,春,15085.0,2026-08-11,-,-,-,-
5gISlem0c8I,陈少熙 - 花落花『让花落花 趁着夕阳还没落下 翩翩起舞像一幅画。』『动态歌词MV』,917.0,2026-08-11,-,-,-,-
IjUGvBR-PIU,轻烟大叔 - 光阴的故事 || Câu Chuyện Thời Gian - Khinh Yên Đại Thúc (Lyrics 2026),257.0,2026-08-11,-,-,-,-
iJHmw94xtT4,【纯享版】杨丞琳黄霄雲挑战张靓颖《野心家》！黄霄雲用歌声回望自己的来时路 每一句都像在唱自己 #天赐的声音7 EP7 20260724,246725.0,2026-08-11,-,-,-,-
gTMSX_aJGXo,慢冷 (Live),1144187.0,2026-08-11,-,-,-,-
yGHEis32s2Y,Steve Lacy - oh yeah? (Visualizer),884789.0,2026-08-11,-,-,-,-
O4B9YOoY158,【纯享版】罗云熙姚晓棠空灵对唱《无人之岛》！破碎感声线层层递进 唱尽相爱却无法靠近的遗憾 #天赐的声音7 EP5 20260710,800044.0,2026-08-11,-,-,-,-
yM3jz8xVEqo,【纯享版】#杨丞琳 惊喜合作#EN王翊恩 演绎《失眠》！经历舞台失误后再次开唱 EN终于交出属于自己的天赐答卷 全新改编太戳心啦 #天赐的声音7 EP4 20260703,200773.0,2026-08-11,-,-,-,-
6ZI8JD54-dY,吻合（《莫离》影视剧情感对唱曲）,94117.0,2026-08-11,-,-,-,-
RTXUDa2f48w,借过一下,2056796.0,2026-08-11,-,-,-,-
VhCRokYVF1I,郭靜 Claire Kuo - 心牆 (官方版MV),31829913.0,2026-08-11,-,-,-,-
7zyDhQLypF0,原谅我不懂,505143.0,2026-08-11,-,-,-,-
WfYO_Q2n-Vk,青花 - 周傳雄 - 『超高无损音質』【動態歌詞Lyrics】,3334449.0,2026-08-11,-,-,-,-
cxm8b1gOeqk,薛之謙 Joker Xue《媚人》｜Official Lyrics Music Video,224920.0,2026-08-11,-,-,-,-
uEdEBhcf4Gs,汹涌（《这一秒过火》影视剧暧昧情感曲）,24321.0,2026-08-11,-,-,-,-
BQgcEQD9KGc,小人物 (Live),8180.0,2026-08-11,-,-,-,-
KYytKqBUkQo,不是我不小心 (氛围版),8.0,2026-08-11,-,-,-,-
nCnFWwdQwCM,山川与岛屿,400.0,2026-08-11,-,-,-,-
F6A6Qz7nrGc,『MV』一諾成川(《雀骨》影視劇片頭曲) - 侯明昊『Yi nuo cheng chuan(《Que gu 》 Ying shi ju pian tou qu) - Neo Hou』,60428.0,2026-08-11,-,-,-,-
_3_hFDp8uf8,我真的好想你(电视剧《爱情有烟火》插曲),22119.0,2026-08-11,-,-,-,-
1G1KA2V1gm4,Trouble Maker (麻烦你了) (Live),57870.0,2026-08-11,-,-,-,-
MgAGV6sITnU,王菲《如願》Faye Wong  ♥ ♪♫*•,14900225.0,2026-08-11,-,-,-,-
hMRKkipmWT0,每个人 (舒楠监制 官方正式版),61172.0,2026-08-11,-,-,-,-
CgJx9C-9xGs,【影視劇ost】李佳薇 | 無歸《花開錦繡》影視劇插曲 Escape to Your Heart OST #丁禹兮 #鄧恩熙 #lyrics #花開錦繡,2959.0,2026-08-11,-,-,-,-
nYTV3j56SAE,周震南、陳卓璇 - 第三個吻痕『難道我 非要有，第三種人稱 第三個吻痕』動態歌詞MV #周震南 #陳卓璇 #音你而来3,49956.0,2026-08-11,-,-,-,-
nRGMA6n17p0,星野源 - 好き,33652.0,2026-08-11,-,-,-,-
VXl4FzluCOE,他不懂,7941477.0,2026-08-11,-,-,-,-
2n-xedHZvrI,【影視劇ost】衣諾 | 從忘記你那天起《這一秒過火》影視劇溫情治癒曲 Overdo OST #張凌赫 #王楚然 #lyrics #这一秒过火,10803.0,2026-08-11,-,-,-,-
D_gLFOf5SqY,[유미의 세포들 시즌3 (Yumi's Cells 3) OST Part 5] 앤톤 (ANTON) - Close to Me MV,887855.0,2026-08-11,-,-,-,-
5sXP0cGpLyY,First And Last,5061493.0,2026-08-11,-,-,-,-
iNKVImcNSrg,笼 (电影《消失的她》片尾主题曲),13972680.0,2026-08-11,-,-,-,-
LkaUXbLd10A,寂寞寂寞不好 (Live),17690.0,2026-08-11,-,-,-,-
jW3j6yd2srQ,抱緊緊（2026年民視、公視台語台、中華電信...,101053.0,2026-08-11,-,-,-,-
_lKbPBS5HEQ,Ariana Grande - oh well (official visualizer),1647082.0,2026-08-11,-,-,-,-
pIfN_81SpgA,【纯享版】#金志文 爆改东北味《纯妹妹》！用独特民歌唱腔唱出别具一格的风味！吉他solo惊喜加入 这版Live越听越有味道！#国乐无双 EP9 20260725,6525.0,2026-08-11,-,-,-,-
FpPDwP0NWnw,王力宏 Leehom Wang - 我們的歌,7452546.0,2026-08-11,-,-,-,-
CJBs2T4YbKk,UP IT,11946.0,2026-08-11,-,-,-,-
AP4yGB6UF9g,吴炳文Cookie - 留白「以為你還會回來  留下了一片空白是我的依賴」歌詞視頻Lyrics video | 抖音熱歌,167678.0,2026-08-11,-,-,-,-
H2Taq2lxGg8,🎵❤马健涛一首【忘情牛肉面】不放眼泪不放痛放忘情汤❤,2117753.0,2026-08-11,-,-,-,-
1h6uxsJiOz8,夏天的味道,4369.0,2026-08-11,-,-,-,-
4JpZKgXr2lI,忘了吗忘了吧,1655.0,2026-08-11,-,-,-,-
qI1sLsFF6do,电子布洛芬 (Live),2104.0,2026-08-11,-,-,-,-
_IT83Y_HcAw,JENNIE - Less than a Lover (Official Video),20210014.0,2026-08-11,-,-,-,-
phbCk43iEiw,巴扎黑 - 吹吹山顶的风 || Đi Hóng Gió Trên Đỉnh Núi - Ba Trát Hắc (Lyrics 抖音版2026),20169.0,2026-08-11,-,-,-,-
_tr0Q042nVo,Already Free,905511.0,2026-08-11,-,-,-,-
i6W3qRIH1kc,凤凰传奇-奢香夫人,2646786.0,2026-08-11,-,-,-,-
BtlKy3TgNCM,劉宇寧《見山河》（電視劇《御廷謠》主題曲）官方MV｜騰訊音樂發行頻道,103132.0,2026-08-11,-,-,-,-
dMf6YlGsv0U,"박진영(J.Y. Park) ""WET"" M/V",1714535.0,2026-08-11,-,-,-,-
6fiETnMALLk,礼越 - 水为媒『山有情来水有意，生生世世永不分离。』【动态歌词MV】,1006.0,2026-08-11,-,-,-,-
vYS19ebfuAE,【纯享版】郁可唯金晨惊艳演绎《半壶纱》！国风舞台美到失语 不愧是被北舞写进教科书的人 #天赐的声音7 EP6 20260717,168111.0,2026-08-11,-,-,-,-
98upJDuxNZI,心之火 (宿命版),804558.0,2026-08-11,-,-,-,-
x1faHHujvCY,I Promise (《耀眼》电视剧插曲),44356.0,2026-08-11,-,-,-,-
JGGL56GMMsM,劉宇寧《一诺》（《花開錦繡》電視劇主題曲/片尾曲）官方MV｜騰訊音樂發行頻道,61368.0,2026-08-11,-,-,-,-
vP6NceIuVkM,Ever2Late!,81426.0,2026-08-11,-,-,-,-
kF8DmT9EBNs,歌曲：别来无恙 - 任素汐毛不易 沃尔沃V90CC&劲浪大乌托邦 【开车听音乐分享】,2084.0,2026-08-11,-,-,-,-
qkgeZe4R2Bw,張敬軒 Hins Cheung《放棄的界限》(Eight Days of Silence) [Lyric Video],340062.0,2026-08-11,-,-,-,-
Z1lsG7m2OCk,【纯享版】张远又来用歌声讲故事了！一曲张信哲《别怕我伤心》 独有的旋律走向和编曲让新旧年代的人都能脱口哼唱 #17号音乐仓库2 EP3 20240301,191287.0,2026-08-11,-,-,-,-
IpiRPbNJ6MM,想得美,24532.0,2026-08-11,-,-,-,-
y_sILJY8wus,【纯享版】刘雨昕欧阳娜娜全新演绎孙燕姿《我不难过》！顶级声线碰撞细腻情绪 把成年人的遗憾唱得克制而深刻 #天赐的声音7 EP6 20260717,308900.0,2026-08-11,-,-,-,-
ixWb3kjqqB4,與你 - 胡夏 《有你在的城，總有走不完的路》主題曲 「你在我身旁放晴了每一個雨天」【無損高音質歌詞版】,113.0,2026-08-11,-,-,-,-
ZPp_rvDB-pY,我是不是該安靜的走開,1356791.0,2026-08-11,-,-,-,-
IwN3_N_Dgl4,孤单北半球 (Live),38731.0,2026-08-11,-,-,-,-
xNVtmoES0WQ,倒悬之河（《百花杀》影视剧插曲）,31098.0,2026-08-11,-,-,-,-
jZxAlMvuazQ,一樣的月光,63966.0,2026-08-11,-,-,-,-
k7SDstVAD78,"Ariana Grande - nowhere, nobody (official visualizer)",1333759.0,2026-08-11,-,-,-,-
UyGJNeBcntk,By2 - 我知道【歌詞】,8829309.0,2026-08-11,-,-,-,-
zgmnU8BxE2c,遇見 ~ 孫燕姿 ( 動態歌詞 ),21910722.0,2026-08-11,-,-,-,-
GRwfm2WL83M,爱的主打歌 (电音男版),97302.0,2026-08-11,-,-,-,-
NVbhA9glLi4,【纯享版】罗云熙跨界搭档黄霄雲演绎古风OST《桃花诺》！破碎感氛围直接拉满 黄霄雲结尾高音堪称封神 #天赐的声音7 EP4 20260703,656038.0,2026-08-11,-,-,-,-
iKrMvFYaFzg,徐良 - 後會無期 Feat. 汪蘇瀧(Official MV) (偶像劇借用一下你的愛 片頭曲),6545940.0,2026-08-11,-,-,-,-
bTn_p14as-U,He Haonan - 《痕迹》  : 何浩楠HE限定生日演唱会,40.0,2026-08-11,-,-,-,-
zmJGRcO0wKw,最好的伴（综艺《哈哈哈哈哈》第六季温暖宣传曲）,4984.0,2026-08-11,-,-,-,-
jQkuH-5Au28,孤剑吟 (电视剧《雨霖铃》主题曲),134222.0,2026-08-11,-,-,-,-
VNkzgV39c6w,【黄霄雲】全新OST《怜心》影视剧《雀骨》执念曲,47809.0,2026-08-11,-,-,-,-
uCfrxj_NVmw,抖音《素顏》許嵩、何曼婷【動態歌詞Lyrics】,2661291.0,2026-08-11,-,-,-,-
7DPSsBrkeQw,第一次做人,287704.0,2026-08-11,-,-,-,-
hz_UdLayUao,遠距離 Long Distance,99141.0,2026-08-11,-,-,-,-
VaObOji3t2A,是非题 (Live),69079.0,2026-08-11,-,-,-,-
6WPWpadfJfI,周旋,448352.0,2026-08-11,-,-,-,-
DB6iUTn1dKs,馮建宇＆趙志剛《只是片刻》｜她即將失明，仍在黑暗中完成最後一舞【一瞬長明】,20.0,2026-08-11,-,-,-,-
4RqKoPRlCpk,After the Fever,2201.0,2026-08-11,-,-,-,-
yj98tMDi6Xw,执棋 (电视剧《翘楚》主题曲),271680.0,2026-08-11,-,-,-,-
,,,,无名氏,张真源,34977,2026-08-05
,,,,No More Tomorrow,严浩翔,6586,2026-08-04
,,,,过海,王赫野/黄龄,5407,2026-07-31
,,,,全世界的雨,周深/Ella陈嘉桦,120192,2026-07-31
,,,,唯我论者的独白,马嘉祺,35756,2026-07-31
,,,,吹吹山顶的风,巴扎黑,20169,2026-07-31
,,,,讨厌情歌,张艺兴,683,2026-07-31
,,,,只是片刻,冯建宇/赵志刚,20,2026-08-05
,,,,周旋,王以太/艾热AIR,449229,2026-07-31
,,,,汹涌,吴莫愁,24439,2026-07-31
,,,,山风山风等等我,万海东,6819,2026-07-31
,,,,也许你就在对岸,张杰,7186,2026-07-31
,,,,MOTION (feat. Juicy J),CORTIS/Juicy J,3030159,2026-08-01
,,,,petal,Ariana Grande,20843853,2026-08-01
,,,,失重色,世勋,231944,2026-07-31
,,,,Hope,王力宏,190008,2026-08-05
,,,,KISS N TELL,aespa,7601970,2026-07-31
,,,,媚人,薛之谦,225059,2026-07-31
,,,,都有这一天,老中青民谣/小巷先生,97,2026-07-31
,,,,我曾,菜园子不CAi,4504,2026-07-31
,,,,"nowhere, nobody",Ariana Grande,1336350,2026-08-01
,,,,别在伤口撒盐,赵家豪,22778,2026-07-31
,,,,你我他,en (王翊恩),286010,2026-08-01
,,,,WET,J.Y. Park,1716853,2026-07-31
,,,,放弃的界限,张敬轩,341961,2026-07-31
,,,,黄昏(纵然青丝如霜),正在进行石女士,232,2026-07-31
,,,,灵魂相愿,张敬轩,453117,2026-08-01
,,,,Animal,KATSEYE,44499553,2026-07-31
,,,,kiss me,Ariana Grande,2766426,2026-08-01
,,,,红颜旧,周深深,64,2026-07-31
,,,,别哭 我最爱的人,周深深,42,2026-07-31
,,,,清明上河图（同花顺进行曲）,周深深,192,2026-07-31
,,,,多疑的恋人,王赫野,1624,2026-08-02
,,,,春,黄龄,15159,2026-08-02
,,,,风与花的约定,半吨兄弟,646,2026-08-04
,,,,竞速游戏,TOP登陆少年组合,20563,2026-07-31
,,,,光阴的故事,轻烟大叔,256,2026-07-31
,,,,如约,周深,210185,2026-07-31
,,,,我只要我开心,时代少年团,45032,2026-07-31
,,,,如果你也刚好抬头看树,孙天宇,20127,2026-07-31
,,,,北京的雨,张艺兴,25811,2026-07-31
,,,,窝囊废,刘凤瑶/曾一鸣/张玮/李琦/派克特,70369,2026-07-31
,,,,左转灯 (1000 Times+1),派伟俊/mac ova seas,9654697,2026-08-05
,,,,红尘慌慌,周深,221393,2026-07-31
,,,,oh well,Ariana Grande,1649781,2026-08-01
,,,,来我的岛,刘宇宁,42257,2026-08-04
,,,,是我做了白日梦,姜添/听潮阁,1413,2026-08-03
,,,,香烟与吻痕 (我在月光下许过情真),黄龄,480082,2026-07-31
,,,,听无声处,周深,64677,2026-07-31
,,,,Pretty Girl,RESCENE (리센느),12130655,2026-07-31
,,,,这场雨下完就忘了你,戎大姨,72,2026-08-01
,,,,若不是因为你,赵乃吉,10491,2026-07-31
,,,,Less than a Lover,JENNIE,20227467,2026-07-31
,,,,stay,Ariana Grande,1750501,2026-08-01
,,,,耀眼的我们,周深,25607,2026-08-02
,,,,hate that i made you love me,Ariana Grande,67820818,2026-08-01
,,,,Bad Boy,万妮达Vinida Weng,229872,2026-07-31
,,,,SODA SODA,TWS,8239954,2026-08-03
,,,,回到小村落 (听着蛐蛐唱着歌),宋盐球,369,2026-08-05
,,,,花落花,陈少熙,916,2026-07-31
,,,,Glue,希林娜依高,386,2026-08-01
,,,,You,Appleby,250282,2026-07-31
,,,,总有人间一两风,周深深,39,2026-08-03
,,,,Surfin' Boy,Red Velvet,3089295,2026-08-04
,,,,夏日底片（不可战胜的夏天）,逵逵爱唱歌（KuiKui）/还是可以,81,2026-08-05
,,,,Sunburst,RIIZE,271342,2026-07-31
,,,,哥伦布,白,254,2026-08-05
,,,,破晓,王俊凯,1797,2026-07-31
,,,,岛屿,棱镜乐队,400,2026-07-31
,,,,缠,那英,77868,2026-07-31
,,,,不甘,弦子,2569508,2026-08-02
,,,,一个人而已,正在进行石女士,70,2026-08-02
,,,,梦哑,云汐,78167,2026-07-31
,,,,说了再见,弦子,4298,2026-08-04
,,,,想得美,TOP登陆少年组合,24630,2026-08-03
,,,,贴心,梁咏琪,14043,2026-07-31
,,,,Metal Flower,R.E.D,12576,2026-07-31
,,,,人间,刘宇宁,123252,2026-07-31
,,,,满纸,阿鲲,130029,2026-07-31
,,,,如果宇宙有答案,黄子弘凡,669,2026-07-31
,,,,Stay With Me,DK,1080265,2026-07-31
,,,,浮生若梦,周深,181703,2026-07-31
,,,,千香,周深,125074,2026-07-31
,,,,何故,刘宇宁,73304,2026-07-31
,,,,"I Knew It, I Knew You",Taylor Swift,21527204,2026-07-31
,,,,炙光,张碧晨/侯明昊,163944,2026-07-31
,,,,我在意的,单依纯,44736,2026-07-31
,,,,破晓以后,胡彦斌,15776,2026-07-31
,,,,怜心,黄霄雲,47903,2026-07-31
,,,,一诺成川,侯明昊,60451,2026-07-31
,,,,Blind Spot,토모/원식 (WONSIK),78328,2026-07-31
,,,,赤子,周深,74879,2026-07-31
,,,,想你了,刘瑞琦,971,2026-07-31
,,,,知我,刘雨昕,79857,2026-07-31
,,,,不倒翁,弦子,477,2026-07-31
,,,,渡,周深,1904777,2026-07-31
,,,,别忘了,岑宁儿,2731,2026-07-31
,,,,倒悬之河,徐均朔/阿YueYue,31733,2026-07-31
,,,,因果,段奥娟,35700,2026-07-31
,,,,执棋,张靓颖,271843,2026-07-31
,,,,Marionette,제나 (ZENA),56219,2026-07-31
,,,,时差,Jeffrey董又霖,91037,2026-07-31
,,,,未烬之火,沙宝亮,25191,2026-07-31
,,,,Tiger in my love,奥利,173997,2026-07-31
,,,,袖里长风,张远,28137,2026-07-31
,,,,做自己的英雄,邓典,692,2026-07-31
,,,,烟波,小时姑娘,1529,2026-07-31
,,,,见幸福,郁可唯,154220,2026-07-31
,,,,Close to Me,ANTON,888140,2026-07-31
,,,,心世界,周深,233618,2026-07-31
,,,,人间聚散,房东的猫,42711,2026-07-31
,,,,孤光,张新成,58918,2026-07-31
,,,,满天星,翟潇闻,1195,2026-07-31
,,,,花影,希林娜依高,32231,2026-07-31
,,,,耀眼,刘宇宁,179860,2026-07-31
,,,,Behind The Shine,RIIZE,2845376,2026-07-31
,,,,照心,段奥娟,22565,2026-07-31
,,,,吻合,袁娅维TIA RAY/张远,94204,2026-07-31
,,,,风与花,何与,15353,2026-07-31
,,,,人生自定义,那英,3820,2026-07-31
,,,,自由的夏天,梁咏琪,13047,2026-07-31
,,,,上岸,任然,11753,2026-07-31
,,,,飞翔的一天,吴宣仪,1027,2026-07-31
,,,,成全,井胧,17832,2026-07-31
,,,,等雨停下,袁娅维TIA RAY,4412,2026-07-31
,,,,有你,刘宇宁,26671,2026-07-31
,,,,Beyond the Dream,DINO,26501,2026-07-31
,,,,寸断,张远,16375,2026-07-31
,,,,我爱的女孩,章若楠/金靖,1973,2026-07-31
,,,,兵自风中来,欧豪,1705,2026-07-31
,,,,一程人间,翟子路/马思超,6003,2026-07-31
,,,,吹向花开,希林娜依高,8521,2026-07-31
,,,,生来精彩,RIIANA,1981,2026-07-31
,,,,你只是你,谭维维,582,2026-07-31
,,,,一百颗星星,关晓彤/李昀锐,176470,2026-07-31
,,,,上场,雪野XUEYE,878,2026-07-31
,,,,练习,打扰一下乐团,16498,2026-07-31
,,,,Brand New,Mrs. GREEN APPLE,12085726,2026-07-31
,,,,幽光,刘宇宁,178853,2026-07-31
,,,,再叙,王晰,1112,2026-07-31
,,,,평행선,변우석,1131274,2026-07-31
,,,,年少,康子奇,18049,2026-07-31
,,,,方寸之间,白鹿/丞磊,160311,2026-07-31
,,,,星昼,周深,110351,2026-07-31
,,,,I Promise,姚琛,44356,2026-07-31
,,,,Already Free,ALEPH,905750,2026-07-31
,,,,梦圆,张紫宁,6163,2026-07-31
,,,,一路荣光,黄霄雲,55930,2026-07-31
,,,,孤剑吟,周深,134298,2026-07-31
,,,,问流光,阿YueYue,109523,2026-07-31
,,,,爱情没有神话,张靓颖,75531,2026-07-31
,,,,Y and I,刘美麟/赵磊,27324,2026-07-31
,,,,从忘记你那天起,衣诺,10800,2026-07-31
,,,,光荣的勋章,白举纲,7643,2026-07-31
,,,,First And Last,어바웃,5064372,2026-07-31
,,,,我真的好想你,张紫宁,22130,2026-07-31
,,,,南楼残樱,秦剑,10241,2026-07-31
,,,,抱紧紧,陈佩贤 Jesslyn,162740,2026-07-31
,,,,추억이란 이름 (Sailing Back To You),Jeebanoff,28788,2026-07-31
,,,,冲,吉克隽逸,424,2026-07-31
,,,,旧年,刘宇宁,131779,2026-07-31
,,,,空心,黄霄雲/刘端端,1003446,2026-07-31
,,,,野心家,杨丞琳/黄霄雲,247268,2026-07-31
,,,,我不难过,刘雨昕/欧阳娜娜,309347,2026-07-31
,,,,言不由衷,黄子弘凡/Rapeter,75902,2026-07-31
,,,,月光与吻痕,杨宗纬/欢子/喻言,52521,2026-07-31
,,,,第一次做人,张远,287740,2026-07-31
,,,,别错过,杨宗纬/姚晓棠,158352,2026-07-31
,,,,爱的主打歌,刘宇,97621,2026-07-31
,,,,问爱,Yamy郭颖,71457,2026-07-31
,,,,小半,王铮亮/谭松韵,963822,2026-07-31
,,,,春,王铮亮/黄龄/陈文非,12244,2026-07-31
,,,,Talk like me (像我这样说),弹壳,59255,2026-07-31
,,,,讨厌,杨丞琳/欧阳娜娜,145107,2026-07-31
,,,,迷人的危险,Ghost (王琳凯)/姚晓棠,602878,2026-07-31
,,,,街角的晚风,曾舜晞/姚晓棠,849295,2026-07-31
,,,,到此为止,尤长靖,1083859,2026-07-31
,,,,爱人错过,王菀之,52167,2026-07-31
,,,,爱错,王铮亮/黄子弘凡,87706,2026-07-31
,,,,改变,窦靖童,4906,2026-07-31
,,,,心引力,周笔畅/田嘉瑞,24811,2026-07-31
,,,,借过一下,陈小春,2057022,2026-07-31
,,,,Dats Me (通通是我),Top Barry,4919,2026-07-31
,,,,半壶纱,郁可唯/金晨,168248,2026-07-31
,,,,雪崩,魏如萱,10052,2026-07-31
,,,,锁,张靓颖/曾舜晞,213528,2026-07-31
,,,,失眠,杨丞琳/en (王翊恩),200921,2026-07-31
,,,,巴拉莱卡 (The Rod),张靓颖/陈楚生,335597,2026-07-31
,,,,不同凡想,万妮达Vinida Weng,625,2026-07-31
,,,,小人物,辉子,8253,2026-07-31
,,,,嘿陈会计,Rapeter,10009,2026-07-31
,,,,是你没选我啊,欢子/黄霄雲,319574,2026-07-31
,,,,无人之岛,罗云熙/姚晓棠,800581,2026-07-31
,,,,River (河流),吉克隽逸/高睿,158,2026-07-31
,,,,我是不是该安静的走开,胡彦斌,1356986,2026-07-31
,,,,纯妹妹,金志文,6525,2026-07-31
,,,,歌曲：快乐小马,王安宇/黄子弘凡/范丞丞/胡先煦,39058,2026-07-31
,,,,夜来香,宋亚轩,30955,2026-07-31
,,,,西厢寻他,黄霄雲/刘宇,4117525,2026-07-31
,,,,依兰爱情故事,岳云鹏/金志文/管乐,81179,2026-07-31
,,,,同花顺,宋亚轩,134343,2026-07-31
,,,,他真的对你好吗,付豪,2872713,2026-07-31
,,,,歌曲：人间共鸣,李健,143511,2026-07-31
,,,,一个人想着一个人,姚晓棠/王栎鑫,908394,2026-07-31
,,,,亲爱的你，好久不见,黄子弘凡/黄霄雲/孙楠/谭松韵/王铮亮/杨丞琳/姚晓棠/曾舜晞,20827,2026-07-31
,,,,傻子,张远,2220,2026-07-31
,,,,想你和我们的以后,杨丞琳/周笔畅,16981,2026-07-31
,,,,Forever (永不凋零),弹壳/BrAnTB白景屹,37850,2026-07-31
,,,,UNETHICAL,Faouzia,1514180,2026-07-31
,,,,Trouble Maker (麻烦你了),那奇沃夫/Yamy郭颖,57971,2026-07-31
,,,,第一次爱的人,姚晓棠/袁一琦,39090,2026-07-31
,,,,沉默是金 + 海海人生,齐豫,3070,2026-07-31
,,,,歌曲：梦底,海来阿木/刘浩存,329937,2026-07-31
,,,,手掌,盛宇D-SHINE/加木,15090,2026-07-31
,,,,一个傻子,欢子/李佳薇,80347,2026-07-31
,,,,我要找到你,刘惜君,76288,2026-07-31
,,,,蓝旗袍,容祖儿,9428,2026-07-31
,,,,尕连手,赵骏,18917,2026-07-31
,,,,歌曲：别来无恙,任素汐/毛不易,85059,2026-07-31
,,,,看我72变,万妮达Vinida Weng,670,2026-07-31
,,,,我好想你•一 一,王菀之,87181,2026-07-31
,,,,colt.45 (烈驹45号),弹壳,83071,2026-07-31
,,,,让你妈妈New一下,李宇春,5549,2026-07-31
